genes	AMC_21.3_FPKM
A1BG	389.133
A1BG-AS1	0.506879
A1CF	27.3491
A2LD1	3.49425
A2M	200.119
A2ML1	0
A2MP1	0
A4GALT	0.531769
A4GNT	0.0494756
AA06	0
AAAS	11.9728
AACS	9.50279
AACSP1	0
AADAC	86.0754
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	9.38778
AAED1	3.71318
AAGAB	14.8171
AAK1	1.26257
AAMP	56.1932
AANAT	0.0516757
AARD	0
AARS	24.3354
AARS2	4.16963
AARSD1	11.7955
AASDH	1.70325
AASDHPPT	9.04063
AASS	9.04913
AATF	21.9594
AATK	1.4304
AATK-AS1	0
ABAT	83.2483
ABCA1	6.50784
ABCA10	1.10624
ABCA11P	1.81633
ABCA12	0.00877729
ABCA13	0.147033
ABCA17P	0.0747345
ABCA2	8.37353
ABCA3	2.06443
ABCA4	0.0629108
ABCA5	3.724
ABCA6	17.3101
ABCA7	2.11056
ABCA8	4.33739
ABCA9	1.28365
ABCB1	12.1085
ABCB10	9.42614
ABCB11	13.649
ABCB4	4.95691
ABCB5	0
ABCB6	7.72053
ABCB7	7.89825
ABCB8	4.61869
ABCB9	0.537899
ABCC1	7.16783
ABCC10	3.48611
ABCC11	0.376834
ABCC12	0
ABCC13	0.610039
ABCC2	17.4888
ABCC3	32.9574
ABCC4	2.31345
ABCC5	5.38082
ABCC5-AS1	0
ABCC6	12.8775
ABCC6P1	2.6355
ABCC6P2	3.83103
ABCC8	0.00727299
ABCC9	9.07988
ABCD1	2.6078
ABCD2	0.0545117
ABCD3	27.3175
ABCD4	6.84196
ABCE1	12.0077
ABCF1	16.1454
ABCF2	14.5477
ABCF3	14.6859
ABCG1	9.60811
ABCG2	6.51044
ABCG4	0.0435127
ABCG5	13.1658
ABCG8	18.036
ABHD1	0.206932
ABHD10	12.7385
ABHD11	44.9949
ABHD11-AS1	4.15061
ABHD12	14.0915
ABHD12B	0
ABHD13	4.15489
ABHD14A	3.01009
ABHD14A-ACY1	0.268478
ABHD14B	35.6776
ABHD15	8.39809
ABHD16A	21.9296
ABHD16B	4.52325
ABHD2	43.972
ABHD3	11.4279
ABHD4	5.07154
ABHD5	2.14009
ABHD6	5.91511
ABHD8	2.7851
ABI1	24.5976
ABI2	2.26178
ABI3	4.27084
ABI3BP	1.6895
ABL1	12.3336
ABL2	2.07435
ABLIM1	8.7489
ABLIM2	1.70271
ABLIM3	3.97177
ABO	14.9151
ABP1	30.969
ABR	15.3983
ABRA	0.0138393
ABRACL	88.6231
ABT1	20.5163
ABTB1	11.4047
ABTB2	4.10462
ACAA1	83.9948
ACAA2	93.5333
ACACA	6.77576
ACACB	5.5328
ACAD10	9.54881
ACAD11	13.1484
ACAD8	7.52877
ACAD9	13.1532
ACADL	3.89298
ACADM	42.4725
ACADS	34.0677
ACADSB	68.2492
ACADVL	137.659
ACAN	0.122598
ACAP1	1.4312
ACAP2	7.64775
ACAP3	6.60702
ACAT1	91.1946
ACAT2	25.9023
ACBD3	18.8712
ACBD4	13.3596
ACBD5	22.8577
ACBD6	16.2876
ACBD7	0.315025
ACCS	7.04191
ACCSL	0
ACD	7.76812
ACE	5.32935
ACE2	1.93273
ACER1	0
ACER2	1.08875
ACER3	3.0659
ACHE	1.44223
ACIN1	17.5364
ACLY	28.9544
ACMSD	18.3917
ACN9	8.60188
ACO1	19.3285
ACO2	21.7643
ACOT1	6.97746
ACOT11	4.02376
ACOT12	6.91205
ACOT13	10.891
ACOT2	33.9438
ACOT4	5.6236
ACOT6	0.407665
ACOT7	12.618
ACOT8	18.942
ACOT9	14.0242
ACOX1	20.4019
ACOX2	38.108
ACOX3	2.2219
ACOXL	0.0940002
ACP1	71.528
ACP2	20.179
ACP5	32.4616
ACP6	6.9698
ACPL2	6.24382
ACPP	1.16853
ACPT	0.0346868
ACR	0.416102
ACRBP	0.806442
ACRC	0.187585
ACRV1	0
ACSBG1	0.0243312
ACSBG2	0
ACSF2	12.6141
ACSF3	6.20098
