genes	AMC_5.3_FPKM
A1BG	40.9892
A1BG-AS1	0.110885
A1CF	3.31179
A2LD1	1.22156
A2M	69.8132
A2ML1	0.143987
A2MP1	0.0272991
A4GALT	2.51005
A4GNT	0
AA06	0
AAAS	14.1111
AACS	9.56333
AACSP1	0
AADAC	10.851
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	2.92901
AAED1	3.32097
AAGAB	19.304
AAK1	1.47305
AAMP	34.9735
AANAT	0
AARD	0.0162834
AARS	29.5808
AARS2	6.07323
AARSD1	11.6791
AASDH	1.65527
AASDHPPT	6.00766
AASS	0.914077
AATF	25.1513
AATK	0.5432
AATK-AS1	0
ABAT	6.34976
ABCA1	4.10818
ABCA10	0.123218
ABCA11P	2.54053
ABCA12	0.630397
ABCA13	0.143064
ABCA17P	0.0397386
ABCA2	6.7521
ABCA3	0.420785
ABCA4	0.0687274
ABCA5	1.25017
ABCA6	0.888695
ABCA7	2.85344
ABCA8	0.907221
ABCA9	0.371731
ABCB1	1.48121
ABCB10	7.56213
ABCB11	0.743122
ABCB4	2.75984
ABCB5	0
ABCB6	3.81668
ABCB7	10.034
ABCB8	4.51769
ABCB9	1.19065
ABCC1	6.74995
ABCC10	8.5211
ABCC11	0.0380336
ABCC12	0
ABCC13	0.0277319
ABCC2	0.888897
ABCC3	25.4508
ABCC4	3.16464
ABCC5	4.52236
ABCC5-AS1	0
ABCC6	2.05395
ABCC6P1	0.4608
ABCC6P2	0.987277
ABCC8	0
ABCC9	2.78935
ABCD1	3.72271
ABCD2	0.0881294
ABCD3	18.9131
ABCD4	4.14304
ABCE1	22.722
ABCF1	18.8624
ABCF2	13.5922
ABCF3	14.3444
ABCG1	8.27531
ABCG2	0.841587
ABCG4	0.0628355
ABCG5	1.22379
ABCG8	1.42492
ABHD1	0.0889631
ABHD10	11.8424
ABHD11	17.4228
ABHD11-AS1	1.68735
ABHD12	31.546
ABHD12B	0.0673279
ABHD13	5.60853
ABHD14A	2.33344
ABHD14A-ACY1	0.261189
ABHD14B	15.3916
ABHD15	5.1481
ABHD16A	29.3959
ABHD16B	2.7746
ABHD2	36.4391
ABHD3	9.38825
ABHD4	6.85692
ABHD5	3.14154
ABHD6	3.68541
ABHD8	1.18901
ABI1	22.294
ABI2	4.06926
ABI3	2.94438
ABI3BP	2.3634
ABL1	12.8153
ABL2	3.86283
ABLIM1	18.3881
ABLIM2	2.76625
ABLIM3	7.32726
ABO	2.15729
ABP1	24.8785
ABR	37.1726
ABRA	0
ABRACL	98.4676
ABT1	17.3534
ABTB1	7.5049
ABTB2	7.01029
ACAA1	30.6024
ACAA2	37.596
ACACA	6.08089
ACACB	1.50987
ACAD10	3.90191
ACAD11	2.1994
ACAD8	5.21859
ACAD9	10.723
