genes	AMC_19.3_FPKM
A1BG	11.6411
A1BG-AS1	0.11599
A1CF	3.98114
A2LD1	2.97079
A2M	34.9032
A2ML1	0
A2MP1	0
A4GALT	1.23801
A4GNT	0
AA06	0
AAAS	12.2497
AACS	8.79406
AACSP1	0
AADAC	5.20691
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	1.97459
AAED1	2.20716
AAGAB	11.7178
AAK1	1.02639
AAMP	43.5848
AANAT	0.683995
AARD	0
AARS	25.5224
AARS2	3.39968
AARSD1	11.3781
AASDH	1.36006
AASDHPPT	7.0452
AASS	0.950857
AATF	17.9331
AATK	1.8305
AATK-AS1	0
ABAT	7.61634
ABCA1	2.46315
ABCA10	0.0541494
ABCA11P	1.12714
ABCA12	0
ABCA13	0.0334891
ABCA17P	0
ABCA2	19.8342
ABCA3	3.48259
ABCA4	0.00980748
ABCA5	1.53861
ABCA6	0.293012
ABCA7	4.70126
ABCA8	0.267407
ABCA9	0.245376
ABCB1	1.40013
ABCB10	4.65944
ABCB11	0.0931644
ABCB4	0.109353
ABCB5	0
ABCB6	7.75418
ABCB7	6.39309
ABCB8	4.5367
ABCB9	1.01255
ABCC1	10.5033
ABCC10	5.8971
ABCC11	0.0484088
ABCC12	0
ABCC13	0.283383
ABCC2	0.921177
ABCC3	36.4649
ABCC4	1.96572
ABCC5	13.7684
ABCC5-AS1	0
ABCC6	1.67056
ABCC6P1	0.386584
ABCC6P2	0.982768
ABCC8	0
ABCC9	1.71739
ABCD1	4.95179
ABCD2	0.114765
ABCD3	14.8682
ABCD4	3.48808
ABCE1	13.0596
ABCF1	14.2716
ABCF2	11.7185
ABCF3	11.499
ABCG1	6.80531
ABCG2	0.310089
ABCG4	0.0676024
ABCG5	0.420773
ABCG8	0.417554
ABHD1	0.299754
ABHD10	5.329
ABHD11	30.1655
ABHD11-AS1	5.60478
ABHD12	35.3413
ABHD12B	0.0507412
ABHD13	4.16801
ABHD14A	3.8589
ABHD14A-ACY1	0.174616
ABHD14B	46.1879
ABHD15	8.40335
ABHD16A	16.8258
ABHD16B	4.11134
ABHD2	30.2406
ABHD3	5.22666
ABHD4	5.20171
ABHD5	2.11184
ABHD6	3.75566
ABHD8	2.44103
ABI1	15.8553
ABI2	4.14806
ABI3	5.76581
ABI3BP	0.538355
ABL1	16.3643
ABL2	1.43542
ABLIM1	20.4848
ABLIM2	5.72811
ABLIM3	1.56716
ABO	13.8035
ABP1	33.8918
ABR	32.428
ABRA	0.0263077
ABRACL	64.2892
ABT1	17.9679
ABTB1	18.015
ABTB2	2.47016
ACAA1	30.386
ACAA2	29.536
ACACA	4.63657
ACACB	1.31464
ACAD10	4.57614
ACAD11	2.28756
ACAD8	8.20919
ACAD9	10.2726
ACADL	0.307493
ACADM	9.34151
ACADS	19.2466
ACADSB	3.54318
ACADVL	47.3161
ACAN	1.25286
ACAP1	5.38443
ACAP2	3.56586
ACAP3	10.26
ACAT1	12.6976
ACAT2	13.1214
ACBD3	12.5482
ACBD4	5.54932
ACBD5	6.13622
ACBD6	12.851
ACBD7	1.03056
ACCS	4.75843
ACCSL	0
ACD	8.9105
ACE	4.38998
ACE2	6.28442
ACER1	0.10736
ACER2	1.51018
ACER3	1.44338
ACHE	2.63642
ACIN1	30.6095
ACLY	28.4509
ACMSD	1.04169
ACN9	8.37348
ACO1	5.25038
ACO2	17.4179
ACOT1	0.999542
ACOT11	9.04836
ACOT12	0.0843045
ACOT13	6.66685
ACOT2	6.35886
ACOT4	1.44003
ACOT6	0.118488
ACOT7	32.0345
ACOT8	18.9386
ACOT9	10.8899
ACOX1	14.2599
ACOX2	4.25688
ACOX3	2.09663
ACOXL	0.0928227
