genes	AMC_12.2_FPKM
A1BG	1.22421
A1BG-AS1	0.0446509
A1CF	6.48687
A2LD1	4.03758
A2M	111.915
A2ML1	0
A2MP1	0.0812632
A4GALT	2.66205
A4GNT	0
AA06	0
AAAS	11.2613
AACS	10.2966
AACSP1	0
AADAC	0.239743
AADACL2	0.112964
AADACL3	0
AADACL4	0
AADAT	1.34013
AAED1	2.51816
AAGAB	13.9655
AAK1	2.00983
AAMP	56.5389
AANAT	0.0490008
AARD	0.150843
AARS	22.2026
AARS2	3.18833
AARSD1	10.0677
AASDH	2.63319
AASDHPPT	6.58001
AASS	0.871943
AATF	14.0233
AATK	1.97923
AATK-AS1	0
ABAT	12.5633
ABCA1	6.07789
ABCA10	0.854778
ABCA11P	1.74941
ABCA12	0
ABCA13	0.0301048
ABCA17P	0
ABCA2	9.54264
ABCA3	0.880308
ABCA4	0.020539
ABCA5	7.19845
ABCA6	1.52335
ABCA7	4.08368
ABCA8	11.1977
ABCA9	0.465069
ABCB1	29.4978
ABCB10	8.21071
ABCB11	3.10916
ABCB4	0.445981
ABCB5	0.172544
ABCB6	2.96818
ABCB7	8.16233
ABCB8	4.59901
ABCB9	1.31562
ABCC1	5.57423
ABCC10	4.55774
ABCC11	0.0435408
ABCC12	0
ABCC13	1.43891
ABCC2	0.150848
ABCC3	44.1887
ABCC4	4.71255
ABCC5	9.67498
ABCC5-AS1	0
ABCC6	5.12923
ABCC6P1	1.45729
ABCC6P2	3.3912
ABCC8	0.0727799
ABCC9	1.43783
ABCD1	4.50245
ABCD2	0.394508
ABCD3	39.089
ABCD4	10.5542
ABCE1	9.02157
ABCF1	16.8026
ABCF2	12.4884
ABCF3	14.8783
ABCG1	19.0332
ABCG2	12.5625
ABCG4	0.0228923
ABCG5	0.0843914
ABCG8	0.0892879
ABHD1	0.0295034
ABHD10	9.78588
ABHD11	40.4588
ABHD11-AS1	21.4631
ABHD12	31.2303
ABHD12B	0.0277053
ABHD13	5.59559
ABHD14A	4.17049
ABHD14A-ACY1	0.237838
ABHD14B	34.7798
ABHD15	10.3273
ABHD16A	21.2401
ABHD16B	2.92053
ABHD2	13.5908
