genes	AMC_22.1_FPKM
A1BG	0.35849
A1BG-AS1	0.0348738
A1CF	4.42039
A2LD1	3.62888
A2M	83.4372
A2ML1	0
A2MP1	0
A4GALT	2.74646
A4GNT	0
AA06	0
AAAS	14.8096
AACS	17.9987
AACSP1	0
AADAC	0.0746938
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	3.82443
AAED1	4.48238
AAGAB	22.4576
AAK1	0.895283
AAMP	53.6106
AANAT	0.0620479
AARD	0.0783951
AARS	44.895
AARS2	3.49654
AARSD1	11.734
AASDH	3.18697
AASDHPPT	13.9882
AASS	0.843298
AATF	21.0119
AATK	1.08919
AATK-AS1	0
ABAT	16.4953
ABCA1	4.14503
ABCA10	0.130588
ABCA11P	2.44829
ABCA12	0
ABCA13	0.00915141
ABCA17P	0
ABCA2	5.88392
ABCA3	0.270591
ABCA4	0.00595727
ABCA5	0.837105
ABCA6	0.301783
ABCA7	1.41074
ABCA8	0.474325
ABCA9	0.182263
ABCB1	4.39949
ABCB10	11.0586
ABCB11	0.00965609
ABCB4	0.0816117
ABCB5	0.0680071
ABCB6	5.60333
ABCB7	9.21803
ABCB8	5.50628
ABCB9	1.9221
ABCC1	20.7311
ABCC10	7.03933
ABCC11	0.0403909
ABCC12	0
ABCC13	0.328251
ABCC2	4.35237
ABCC3	7.60634
ABCC4	10.8128
ABCC5	5.01624
ABCC5-AS1	0
ABCC6	4.28865
ABCC6P1	0.977684
ABCC6P2	2.92634
ABCC8	0
ABCC9	2.66473
ABCD1	6.02808
ABCD2	0.181091
ABCD3	20.5763
ABCD4	5.02806
ABCE1	16.7237
ABCF1	17.0272
ABCF2	21.4698
ABCF3	13.4708
ABCG1	10.4666
ABCG2	0.392278
ABCG4	0.0563096
ABCG5	0
ABCG8	0
ABHD1	0.108863
ABHD10	9.14159
ABHD11	22.0993
ABHD11-AS1	1.65587
ABHD12	65.0436
ABHD12B	0
ABHD13	5.43925
ABHD14A	3.52209
ABHD14A-ACY1	0.0242885
ABHD14B	23.0657
ABHD15	8.922
ABHD16A	22.0536
ABHD16B	3.01968
ABHD2	14.0839
ABHD3	20.2408
ABHD4	5.96697
ABHD5	3.11915
ABHD6	4.8286
ABHD8	2.2547
ABI1	28.5071
ABI2	5.02802
ABI3	6.49174
ABI3BP	2.32917
ABL1	22.4157
ABL2	2.94844
ABLIM1	12.9997
ABLIM2	3.64783
ABLIM3	0.829161
ABO	5.04618
ABP1	46.9244
ABR	19.1963
ABRA	0.0163828
ABRACL	78.4364
ABT1	20.2972
ABTB1	5.51835
ABTB2	3.72411
ACAA1	21.8688
ACAA2	53.6565
ACACA	7.90129
ACACB	1.74509
ACAD10	6.49963
ACAD11	2.40781
ACAD8	8.46679
ACAD9	7.89684
ACADL	0
ACADM	16.6813
ACADS	14.0209
ACADSB	5.90412
ACADVL	60.0039
ACAN	0.715818
ACAP1	2.50306
ACAP2	6.51445
ACAP3	9.9647
ACAT1	30.6056
ACAT2	21.8521
ACBD3	16.274
ACBD4	2.60068
ACBD5	12.5126
ACBD6	13.8337
ACBD7	0.565142
ACCS	2.15931
ACCSL	0.0283116
ACD	9.34797
ACE	6.47435
ACE2	17.8081
ACER1	0
ACER2	1.57903
