genes	AMC_20.3_FPKM
A1BG	99.1205
A1BG-AS1	0.168172
A1CF	5.80033
A2LD1	3.52277
A2M	107.652
A2ML1	0
A2MP1	0
A4GALT	1.16969
A4GNT	0
AA06	0
AAAS	14.1075
AACS	9.41025
AACSP1	0.0202863
AADAC	33.9704
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	4.01922
AAED1	3.43707
AAGAB	16.2835
AAK1	1.38244
AAMP	62.2298
AANAT	0.0465702
AARD	0.0225146
AARS	36.6772
AARS2	4.22746
AARSD1	15.8217
AASDH	2.45317
AASDHPPT	14.0212
AASS	1.65598
AATF	22.6854
AATK	2.86067
AATK-AS1	0
ABAT	17.7875
ABCA1	6.38011
ABCA10	0.187494
ABCA11P	1.231
ABCA12	0.019855
ABCA13	0.105281
ABCA17P	0
ABCA2	9.19481
ABCA3	0.361827
ABCA4	0.0397236
ABCA5	1.47499
ABCA6	2.87981
ABCA7	2.34823
ABCA8	2.2657
ABCA9	0.842619
ABCB1	12.836
ABCB10	9.33991
ABCB11	1.64828
ABCB4	10.5752
ABCB5	0
ABCB6	4.12605
ABCB7	10.7043
ABCB8	5.01158
ABCB9	0.71795
ABCC1	9.87372
ABCC10	4.34139
ABCC11	0.169841
ABCC12	0
ABCC13	0.0663321
ABCC2	3.34362
ABCC3	14.1188
ABCC4	3.05047
ABCC5	4.65457
ABCC5-AS1	0
ABCC6	5.1776
ABCC6P1	0.882955
ABCC6P2	0.690821
ABCC8	0.0139099
ABCC9	3.45505
ABCD1	3.39896
ABCD2	0.44939
ABCD3	31.349
ABCD4	5.6188
ABCE1	33.261
ABCF1	15.8064
ABCF2	16.7849
ABCF3	17.4037
ABCG1	7.21594
ABCG2	0.975705
ABCG4	0.0220626
ABCG5	2.66019
ABCG8	1.38627
ABHD1	0.0292138
ABHD10	15.4778
ABHD11	36.812
ABHD11-AS1	2.11968
ABHD12	18.6269
ABHD12B	0.0331083
ABHD13	6.45061
ABHD14A	4.05868
ABHD14A-ACY1	0.0233228
ABHD14B	37.5537
ABHD15	6.32204
ABHD16A	25.1934
ABHD16B	2.45409
ABHD2	36.56
ABHD3	20.6948
ABHD4	4.25491
ABHD5	4.05113
ABHD6	7.26442
ABHD8	1.85878
ABI1	30.7949
ABI2	3.07151
ABI3	7.31541
ABI3BP	2.20609
ABL1	15.2771
ABL2	2.4974
ABLIM1	23.3727
ABLIM2	2.01754
ABLIM3	7.00379
ABO	20.084
ABP1	16.9026
ABR	28.2614
ABRA	0.0148518
ABRACL	76.6726
ABT1	17.7874
ABTB1	8.98654
ABTB2	3.09643
ACAA1	47.3019
ACAA2	77.0606
ACACA	6.3862
ACACB	2.08265
ACAD10	5.20537
ACAD11	5.52536
ACAD8	8.92271
ACAD9	12.0899
ACADL	1.67062
ACADM	41.4643
ACADS	22.8691
ACADSB	14.394
ACADVL	170.288
ACAN	0.430299
ACAP1	5.56913
ACAP2	10.2171
ACAP3	8.59684
ACAT1	89.3327
ACAT2	17.362
ACBD3	24.3565
ACBD4	5.71972
ACBD5	18.243
ACBD6	14.4181
ACBD7	0.493652
ACCS	3.09392
ACCSL	0
ACD	5.89158
ACE	6.82372
ACE2	1.15117
ACER1	0.0550014
ACER2	1.21532
ACER3	6.60738
ACHE	1.18814
ACIN1	24.1802
ACLY	40.0806
ACMSD	2.7736
ACN9	8.70657
ACO1	20.1541
ACO2	46.5322
ACOT1	3.04866
ACOT11	4.91134
ACOT12	4.77599
ACOT13	5.31213
ACOT2	14.7287
ACOT4	0.941562
ACOT6	0.064738
ACOT7	40.4695
ACOT8	9.04508
ACOT9	18.2016
ACOX1	11.0404
ACOX2	9.82637
ACOX3	4.34401
ACOXL	0.200211
ACP1	57.4349
ACP2	24.6964
ACP5	50.3718
ACP6	4.9373
ACPL2	4.67413
ACPP	1.94598
ACPT	0
ACR	0.136156
ACRBP	1.51672
ACRC	0.290171
ACRV1	0.036528
ACSBG1	0.0239429
ACSBG2	0.013284
ACSF2	6.66752
ACSF3	4.98747
ACSL1	48.6078
ACSL3	22.9414
ACSL4	14.8489
ACSL5	65.7945
ACSL6	2.23882
ACSM1	0.24744
ACSM2A	4.89896
ACSM2B	8.67756
ACSM3	13.1796
ACSM4	0
ACSM5	7.59237
ACSS1	11.6365
ACSS2	23.0124
ACSS3	5.16183
ACTA1	0
ACTA2	103.682
ACTB	1788.16
ACTBL2	0
ACTC1	0.0243788
ACTG1	1516.56
ACTG1P4	0.0678286
ACTG2	3.69944
ACTL10	2.97394
ACTL6A	49.4388
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	1.26211
ACTL9	0
ACTN1	50.99
ACTN2	0.00812236
ACTN3	0.0583566
ACTN4	138.29
ACTR10	13.5035
ACTR1A	26.7243
ACTR1B	21.9559
ACTR2	148.887
ACTR3	103.919
ACTR3B	4.07087
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	2.89817
ACTR5	2.79299
ACTR6	7.84638
ACTR8	7.15946
ACTRT1	0
ACTRT2	0
ACTRT3	1.39592
ACVR1	6.92361
ACVR1B	10.8927
ACVR1C	1.08698
ACVR2A	2.91286
ACVR2B	1.03149
ACVRL1	5.15923
ACY1	26.8188
ACY3	5.94087
ACYP1	10.5313
ACYP2	6.44695
ADA	5.65778
ADAD1	0
ADAD2	0
ADAL	1.6493
ADAM1	0.552596
ADAM10	33.5759
ADAM11	0.0594923
ADAM12	2.8202
ADAM15	38.8116
ADAM17	7.73261
ADAM18	0
ADAM19	7.18365
ADAM2	0
ADAM20	0.053492
ADAM20P1	0.0165802
ADAM21	0.0182395
ADAM21P1	0
ADAM22	1.00135
ADAM23	0.510442
ADAM28	1.13784
ADAM29	0
ADAM30	0
ADAM32	0.0374787
ADAM33	0.0912467
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	6.70721
ADAM9	59.008
ADAMDEC1	10.0309
ADAMTS1	8.24498
ADAMTS10	1.26434
ADAMTS12	2.49322
ADAMTS13	1.07795
ADAMTS14	0.677787
ADAMTS15	5.82306
ADAMTS16	0.0288117
ADAMTS17	0.611021
ADAMTS18	0.013979
ADAMTS19	0.637489
ADAMTS2	10.5339
ADAMTS20	0
ADAMTS3	0.172631
ADAMTS4	7.10115
ADAMTS5	1.25385
ADAMTS6	0.195954
ADAMTS7	1.22729
ADAMTS8	0.0746082
ADAMTS9	3.15192
ADAMTS9-AS2	0.0405949
ADAMTSL1	0.551205
ADAMTSL2	2.89052
ADAMTSL3	0.726864
ADAMTSL4	4.92525
ADAMTSL5	1.02531
ADAP1	48.8415
ADAP2	4.94505
ADAR	47.7511
ADARB1	2.73114
ADARB2	0.0379285
ADARB2-AS1	0
ADAT1	4.52782
ADAT2	2.22956
ADAT3	4.37734
ADC	1.19381
ADCK1	3.58832
ADCK2	10.8289
ADCK3	19.9753
ADCK4	8.13815
ADCK5	8.89534
ADCY1	0.567963
ADCY10	0.100544
ADCY2	0.0199261
ADCY3	12.0102
ADCY4	1.64719
ADCY5	0.514536
ADCY6	10.3751
ADCY7	9.74185
ADCY8	0.0100728
ADCY9	2.88117
ADCYAP1	0.0360923
ADCYAP1R1	0.0180302
ADD1	30.5355
ADD2	0.0919493
ADD3	49.0531
ADGB	0.00768865
ADH1A	41.372
ADH1B	175.11
ADH1C	72.4606
ADH4	86.6312
ADH5	57.0431
ADH6	16.4705
ADH7	0
ADHFE1	2.16481
ADI1	103.188
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	54.3263
ADIPOR2	24.1748
ADK	22.1945
ADM	9.89264
ADM2	0.618363
ADNP	15.938
ADNP2	6.90862
ADO	9.64483
ADORA1	0.24985
ADORA2A	2.60658
ADORA2B	13.3795
ADORA3	4.85696
ADPGK	21.2378
ADPRH	3.00589
ADPRHL1	0.920293
ADPRHL2	16.25
ADRA1A	2.62214
ADRA1B	1.10992
ADRA1D	0.0331561
ADRA2A	1.33748
ADRA2B	0.230912
ADRA2C	0.36901
ADRB1	0.0670052
ADRB2	2.49357
ADRB3	0
ADRBK1	55.0817
ADRBK2	2.06611
ADRM1	59.266
ADSL	30.9442
ADSS	21.5866
ADSSL1	0.887197
ADTRP	1.01041
AEBP1	24.3782
AEBP2	6.06277
AEN	14.5504
AES	138.826
AFAP1	4.48679
AFAP1-AS1	7.04854
AFAP1L1	2.0627
AFAP1L2	4.87815
AFF1	9.37487
AFF2	0.050771
AFF3	0.168152
AFF4	10.4542
AFG3L1P	2.70148
AFG3L2	31.3557
AFM	14.1695
AFMID	12.8491
AFP	0.0693096
AFTPH	14.6091
AGA	6.49489
AGAP1	5.50579
AGAP11	0.0994275
AGAP2	4.77787
AGAP3	16.7322
AGAP4	0.664898
AGAP5	1.14572
AGAP6	3.56696
AGAP7	0.429172
AGAP8	1.23816
AGAP9	0.452598
AGBL1	0
AGBL2	0.120821
AGBL3	0.03569
AGBL4	0.276876
AGBL5	6.28628
AGER	0.872901
AGFG1	8.24646
AGFG2	5.40423
AGGF1	8.12748
AGK	8.2501
AGL	4.53917
AGMAT	22.0958
AGMO	6.54909
AGPAT1	25.4775
AGPAT2	53.1461
AGPAT3	17.0102
AGPAT4	1.1512
AGPAT4-IT1	0.143349
AGPAT5	17.2522
AGPAT6	12.4633
AGPAT9	3.95994
AGPHD1	1.03163
AGPS	13.8422
AGR2	797.185
AGR3	36.7895
AGRN	29.3174
AGRP	0
AGSK1	0.496658
AGT	39.4354
AGTPBP1	4.03427
AGTR1	10.5975
AGTR2	0
AGTRAP	16.6012
AGXT	50.5375
AGXT2	7.76012
AGXT2L1	1.53687
AGXT2L2	10.2701
AHCTF1	8.87921
AHCY	110.29
AHCYL1	41.4202
AHCYL2	13.946
AHDC1	2.94127
AHI1	3.71524
AHNAK	21.5532
AHNAK2	0.202918
AHR	12.0814
AHRR	0.17455
AHSA1	76.4084
AHSA2	7.02991
AHSG	172.652
AHSP	0
AICDA	0.0814022
AIDA	26.0091
AIF1	56.0236
AIF1L	2.26346
AIFM1	31.8417
AIFM2	9.16256
AIFM3	7.9726
AIG1	35.1176
AIM1	10.9455
AIM1L	1.0624
AIM2	5.22388
AIMP1	24.5633
AIMP2	20.8565
AIP	19.8347
AIPL1	0
AIRE	0
AIRN	0
AJAP1	0.233372
AJUBA	10.8762
AK1	16.2598
AK2	60.4203
AK3	22.9843
AK4	4.45659
AK5	0.0851272
AK7	0.793814
AK8	0.0822997
AKAP1	42.3891
AKAP10	5.97402
AKAP11	7.2301
AKAP12	2.60398
AKAP13	13.7804
AKAP14	0.387686
AKAP17A	14.3467
AKAP2	12.7861
AKAP3	0.202461
AKAP4	0
AKAP5	1.0167
AKAP6	0.156806
AKAP7	2.93617
AKAP8	11.4084
AKAP8L	9.4345
AKAP9	5.00492
AKD1	1.4018
