genes	AMC_7.3_FPKM
A1BG	204.046
A1BG-AS1	0.445511
A1CF	8.67182
A2LD1	3.82176
A2M	142.89
A2ML1	0
A2MP1	0.149141
A4GALT	2.34045
A4GNT	0.106038
AA06	0
AAAS	11.3936
AACS	5.75035
AACSP1	0
AADAC	75.4971
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	4.80861
AAED1	3.34848
AAGAB	11.1229
AAK1	1.39418
AAMP	54.4208
AANAT	0
AARD	0.0579976
AARS	43.6241
AARS2	3.49055
AARSD1	10.5202
AASDH	2.2068
AASDHPPT	10.5324
AASS	2.07011
AATF	16.5332
AATK	1.79891
AATK-AS1	0.0189749
ABAT	24.5973
ABCA1	8.03753
ABCA10	0.654577
ABCA11P	3.01907
ABCA12	0.00431208
ABCA13	0.0109292
ABCA17P	0
ABCA2	8.65569
ABCA3	0.646495
ABCA4	0.0766728
ABCA5	1.94293
ABCA6	5.09466
ABCA7	3.25336
ABCA8	4.35889
ABCA9	1.65545
ABCB1	7.46145
ABCB10	10.0814
ABCB11	2.94446
ABCB4	12.9401
ABCB5	0.0727834
ABCB6	5.68705
ABCB7	9.34476
ABCB8	3.9957
ABCB9	0.588569
ABCC1	8.92953
ABCC10	4.78841
ABCC11	0.124961
ABCC12	0
ABCC13	0.119817
ABCC2	6.30504
ABCC3	21.3877
ABCC4	3.55415
ABCC5	9.2679
ABCC5-AS1	0
ABCC6	8.60701
ABCC6P1	1.87563
ABCC6P2	2.21982
ABCC8	0
ABCC9	4.033
ABCD1	5.80016
ABCD2	0.243759
ABCD3	30.389
ABCD4	5.84416
ABCE1	21.5544
ABCF1	19.063
ABCF2	12.9202
ABCF3	17.5648
ABCG1	11.6972
ABCG2	1.33186
ABCG4	0.0512337
ABCG5	6.58002
ABCG8	8.64709
ABHD1	0.155343
ABHD10	12.1058
ABHD11	20.3987
ABHD11-AS1	1.16501
ABHD12	39.5477
ABHD12B	0.139193
ABHD13	5.01865
ABHD14A	4.85485
ABHD14A-ACY1	0.146095
ABHD14B	27.1496
ABHD15	5.60933
ABHD16A	20.6637
ABHD16B	2.68071
ABHD2	32.1356
ABHD3	13.0695
ABHD4	7.18647
ABHD5	3.41943
ABHD6	11.8291
ABHD8	4.82059
ABI1	25.7538
ABI2	4.62088
ABI3	7.53393
ABI3BP	3.97078
ABL1	12.5303
ABL2	2.23008
ABLIM1	18.8052
ABLIM2	9.27939
ABLIM3	6.18458
ABO	1.26666
ABP1	12.6689
ABR	17.9613
ABRA	0.0120519
ABRACL	75.6458
ABT1	14.8993
ABTB1	13.0895
ABTB2	6.22859
ACAA1	93.53
ACAA2	88.3523
ACACA	4.2329
ACACB	4.06761
ACAD10	6.23595
ACAD11	6.7074
ACAD8	10.1355
ACAD9	11.6479
ACADL	2.45247
ACADM	46.0553
