genes	AMC_23.1_FPKM
A1BG	0.49459
A1BG-AS1	0.0494843
A1CF	2.6675
A2LD1	2.24071
A2M	88.2476
A2ML1	0
A2MP1	0
A4GALT	3.24835
A4GNT	0
AA06	0
AAAS	12.5575
AACS	8.52407
AACSP1	0
AADAC	0.0274971
AADACL2	0.030164
AADACL3	0
AADACL4	0
AADAT	4.95005
AAED1	1.99504
AAGAB	15.8399
AAK1	1.42057
AAMP	46.3788
AANAT	0
AARD	0.128487
AARS	29.3204
AARS2	6.75664
AARSD1	16.9588
AASDH	2.30049
AASDHPPT	8.45756
AASS	0.845899
AATF	19.8109
AATK	1.92762
AATK-AS1	0
ABAT	3.27054
ABCA1	4.29086
ABCA10	0.292428
ABCA11P	3.36351
ABCA12	0.186312
ABCA13	0.0200843
ABCA17P	0.0178699
ABCA2	7.41549
ABCA3	0.807059
ABCA4	0.0678119
ABCA5	3.132
ABCA6	0.606123
ABCA7	1.71407
ABCA8	2.47733
ABCA9	0.383312
ABCB1	9.04002
ABCB10	7.57049
ABCB11	0.0635139
ABCB4	0.38112
ABCB5	0.1644
ABCB6	3.06182
ABCB7	5.58276
ABCB8	4.17204
ABCB9	0.885053
ABCC1	9.0559
ABCC10	7.40285
ABCC11	0
ABCC12	0
ABCC13	0.528774
ABCC2	0.613895
ABCC3	21.2949
ABCC4	4.40319
ABCC5	8.77782
ABCC5-AS1	0
ABCC6	3.59739
ABCC6P1	1.14913
ABCC6P2	2.34053
ABCC8	0.0921752
ABCC9	2.62729
ABCD1	4.09689
ABCD2	0.150726
ABCD3	22.5424
ABCD4	6.08436
ABCE1	21.2901
ABCF1	25.8935
ABCF2	13.0695
ABCF3	18.6376
ABCG1	12.3984
ABCG2	2.15036
ABCG4	0.0880336
ABCG5	0.0142736
ABCG8	0.0253638
ABHD1	0.0757803
ABHD10	8.29061
ABHD11	20.7141
ABHD11-AS1	4.375
ABHD12	23.9577
ABHD12B	0.0903427
ABHD13	4.30798
ABHD14A	4.3269
ABHD14A-ACY1	0.16724
ABHD14B	19.5594
ABHD15	7.1169
ABHD16A	29.7996
ABHD16B	2.32989
ABHD2	13.8524
ABHD3	20.1856
ABHD4	7.57898
ABHD5	3.36045
ABHD6	3.89443
ABHD8	2.43418
ABI1	27.6802
ABI2	4.59549
ABI3	4.73401
ABI3BP	2.44313
ABL1	21.4234
ABL2	3.01905
ABLIM1	20.137
ABLIM2	2.02688
ABLIM3	1.21435
ABO	24.2318
ABP1	54.6351
ABR	29.8131
ABRA	0.0120493
ABRACL	86.2938
ABT1	23.5252
ABTB1	9.44788
ABTB2	5.52582
ACAA1	34.3532
ACAA2	53.6588
ACACA	8.59903
ACACB	2.47039
ACAD10	6.35966
ACAD11	2.25516
ACAD8	8.45752
ACAD9	10.055
ACADL	0
ACADM	17.2481
ACADS	19.9797
ACADSB	5.13136
ACADVL	101.898
ACAN	0.560126
ACAP1	2.18411
ACAP2	7.9399
ACAP3	9.52375
ACAT1	25.1632
ACAT2	13.7224
ACBD3	17.3081
ACBD4	4.13798
ACBD5	9.79877
ACBD6	19.1238
ACBD7	0.375502
ACCS	3.06774
ACCSL	0.0202569
ACD	4.03812
ACE	7.22379
ACE2	4.94555
ACER1	0
ACER2	1.78744
ACER3	4.25101
ACHE	3.91052
ACIN1	24.7775
ACLY	40.8241
ACMSD	0
ACN9	6.10209
ACO1	11.5845
ACO2	30.4888
