genes	AMC_18.3_FPKM
A1BG	109.392
A1BG-AS1	0.0148025
A1CF	4.62062
A2LD1	5.10886
A2M	42.9671
A2ML1	0.010374
A2MP1	0
A4GALT	0.490112
A4GNT	0
AA06	0
AAAS	16.0668
AACS	10.5648
AACSP1	0
AADAC	17.5523
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	4.65013
AAED1	1.83758
AAGAB	13.9216
AAK1	0.859753
AAMP	103.357
AANAT	0.0490445
AARD	0
AARS	41.7426
AARS2	4.81519
AARSD1	11.6477
AASDH	1.82
AASDHPPT	10.3673
AASS	0.520172
AATF	26.6851
AATK	0.264199
AATK-AS1	0
ABAT	9.30108
ABCA1	2.47747
ABCA10	0.156657
ABCA11P	0.994909
ABCA12	0
ABCA13	0.00264748
ABCA17P	0.0105125
ABCA2	20.8736
ABCA3	0.189262
ABCA4	0.0350596
ABCA5	1.51418
ABCA6	0.837113
ABCA7	4.71963
ABCA8	0.649248
ABCA9	0.204187
ABCB1	2.43696
ABCB10	7.0453
ABCB11	0.69593
ABCB4	2.66037
ABCB5	0.0305922
ABCB6	4.60621
ABCB7	7.08199
ABCB8	5.09634
ABCB9	0.692823
ABCC1	10.4434
ABCC10	6.14031
ABCC11	0.0493521
ABCC12	0
ABCC13	0.48756
ABCC2	0.77476
ABCC3	19.7326
ABCC4	5.11127
ABCC5	7.62209
ABCC5-AS1	0
ABCC6	4.60011
ABCC6P1	0.793986
ABCC6P2	1.19025
ABCC8	0.0508665
ABCC9	2.04673
ABCD1	4.62406
ABCD2	0.00959219
ABCD3	14.7524
ABCD4	3.99349
ABCE1	12.5932
ABCF1	21.0641
ABCF2	15.662
ABCF3	18.8948
ABCG1	19.9383
ABCG2	0.408854
ABCG4	0.0110326
ABCG5	1.41716
ABCG8	1.44017
ABHD1	0.0588042
ABHD10	12.5292
ABHD11	51.7113
ABHD11-AS1	13.2434
ABHD12	66.161
ABHD12B	11.497
ABHD13	6.72538
ABHD14A	4.48436
ABHD14A-ACY1	0.0207711
ABHD14B	64.7837
ABHD15	4.38765
ABHD16A	35.4981
ABHD16B	5.13651
ABHD2	13.6052
ABHD3	10.0502
ABHD4	6.57488
ABHD5	4.51429
ABHD6	4.83356
ABHD8	2.48029
ABI1	45.3955
ABI2	4.07245
ABI3	2.89291
ABI3BP	0.444001
ABL1	20.1424
ABL2	2.55839
ABLIM1	22.5139
ABLIM2	5.36265
ABLIM3	2.05233
ABO	29.211
ABP1	72.9729
ABR	19.4403
ABRA	0
ABRACL	148.634
ABT1	29.2682
ABTB1	18.4547
ABTB2	1.77129
ACAA1	55.5886
ACAA2	71.878
ACACA	5.68868
ACACB	2.47735
ACAD10	7.19658
ACAD11	3.64969
ACAD8	7.25312
ACAD9	17.5641
ACADL	0.678884
ACADM	14.539
ACADS	27.6269
ACADSB	5.88491
ACADVL	93.258
ACAN	0.131269
ACAP1	0.834057
ACAP2	6.49417
ACAP3	5.60548
ACAT1	54.5371
ACAT2	43.7854
ACBD3	22.1535
ACBD4	7.49046
ACBD5	16.0902
ACBD6	17.2384
ACBD7	0.166762
ACCS	3.21691
ACCSL	0
ACD	13.5891
ACE	12.3977
ACE2	13.0537
ACER1	0
ACER2	2.06646
ACER3	3.00028
ACHE	5.15596
ACIN1	25.7897
ACLY	44.377
ACMSD	1.50581
ACN9	11.1759
ACO1	17.1563
ACO2	29.966
ACOT1	2.33765
ACOT11	6.90382
ACOT12	1.69057
ACOT13	22.9245
ACOT2	9.76365
ACOT4	1.04864
ACOT6	0.0641602
ACOT7	17.6545
ACOT8	35.6508
ACOT9	14.9793
ACOX1	11.2464
ACOX2	15.8669
ACOX3	2.33048
ACOXL	0.0787754
ACP1	67.298
ACP2	10.2267
ACP5	23.476
ACP6	9.10136
ACPL2	6.92863
ACPP	1.73854
ACPT	0
ACR	1.26672
ACRBP	0.958447
ACRC	0.0803797
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	11.3547
ACSF3	7.53703
ACSL1	17.83
ACSL3	23.9851
ACSL4	8.40436
ACSL5	83.0005
ACSL6	4.17124
ACSM1	0.489265
ACSM2A	1.81562
ACSM2B	3.78309
ACSM3	20.5335
ACSM4	0
ACSM5	3.69972
ACSS1	22.2594
ACSS2	49.7362
ACSS3	1.73386
ACTA1	0.0268654
ACTA2	64.653
ACTB	2261.15
ACTBL2	0.0185904
ACTC1	0
ACTG1	1745.43
ACTG1P4	0.021858
ACTG2	4.90204
ACTL10	6.67363
ACTL6A	64.8598
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0.236335
ACTL9	0
ACTN1	44.1808
ACTN2	0.0335595
ACTN3	0
ACTN4	218.592
ACTR10	9.91362
ACTR1A	16.5475
ACTR1B	34.0288
ACTR2	126.753
ACTR3	91.7255
ACTR3B	4.23623
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1.2988
ACTR5	4.94951
ACTR6	11.2738
ACTR8	7.60615
ACTRT1	0
ACTRT2	0
ACTRT3	3.6979
ACVR1	6.56215
ACVR1B	24.1919
ACVR1C	4.84105
ACVR2A	3.26881
ACVR2B	1.48322
ACVRL1	15.2238
ACY1	53.8087
ACY3	4.53343
ACYP1	17.6567
ACYP2	7.97243
ADA	1.12971
ADAD1	0
ADAD2	0.0197424
ADAL	0.961129
ADAM1	0.512282
ADAM10	13.8447
ADAM11	0.0612915
ADAM12	0.431837
ADAM15	42.5577
ADAM17	7.7427
ADAM18	0
ADAM19	1.41967
ADAM2	0
ADAM20	0
ADAM20P1	0.030699
ADAM21	0.0335224
ADAM21P1	0
ADAM22	0.151521
ADAM23	0.213564
ADAM28	0.562188
ADAM29	0
ADAM30	0
ADAM32	0.656775
ADAM33	0.0912271
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	1.71821
ADAM9	14.0253
ADAMDEC1	1.44057
ADAMTS1	2.93182
ADAMTS10	1.09544
ADAMTS12	0.436885
ADAMTS13	2.44194
ADAMTS14	0.136895
ADAMTS15	0.283123
ADAMTS16	0.00725613
ADAMTS17	0.365067
ADAMTS18	0
ADAMTS19	0.00806015
ADAMTS2	3.00268
ADAMTS20	0
ADAMTS3	0.0220135
ADAMTS4	2.76573
ADAMTS5	0.624292
ADAMTS6	0.1232
ADAMTS7	0.482081
ADAMTS8	0.0299254
ADAMTS9	0.493268
ADAMTS9-AS2	0
ADAMTSL1	0.691662
ADAMTSL2	3.59292
ADAMTSL3	0.248071
ADAMTSL4	2.01685
ADAMTSL5	1.40123
ADAP1	35.9849
ADAP2	1.489
ADAR	30.4375
ADARB1	0.622891
ADARB2	0.0261382
ADARB2-AS1	0
ADAT1	4.2107
ADAT2	1.9275
ADAT3	7.79053
ADC	1.23186
ADCK1	4.06407
ADCK2	17.6009
ADCK3	33.3838
ADCK4	9.02143
ADCK5	19.6136
ADCY1	0.363026
ADCY10	0.0411577
ADCY2	0
ADCY3	11.191
ADCY4	0.585973
ADCY5	0.489688
ADCY6	11.1394
ADCY7	3.32829
ADCY8	0
ADCY9	2.39036
ADCYAP1	0.0171918
ADCYAP1R1	0.011754
ADD1	18.5655
ADD2	0
ADD3	35.4593
ADGB	0.379658
ADH1A	27.7316
ADH1B	74.3632
ADH1C	128.642
ADH4	48.9597
ADH5	47.8965
ADH6	6.83065
ADH7	0
ADHFE1	0.790181
ADI1	63.4648
ADIG	0
ADIPOQ	0.0107952
ADIPOQ-AS1	0
ADIPOR1	69.648
ADIPOR2	30.8474
ADK	10.9629
ADM	58.9909
ADM2	1.00246
ADNP	23.2823
ADNP2	3.00112
ADO	4.92676
ADORA1	0.349231
ADORA2A	0.862205
ADORA2B	8.62886
ADORA3	1.21363
ADPGK	12.1033
ADPRH	1.28587
ADPRHL1	4.60592
ADPRHL2	8.26115
ADRA1A	0.481723
ADRA1B	0.72286
ADRA1D	0.0354706
ADRA2A	11.7677
ADRA2B	0.125909
