genes	AMC_17.3_FPKM
A1BG	49.6755
A1BG-AS1	0.0589947
A1CF	8.94039
A2LD1	2.90042
A2M	44.5326
A2ML1	0
A2MP1	0
A4GALT	0.504899
A4GNT	0.0269756
AA06	0
AAAS	17.7201
AACS	12.868
AACSP1	0.0205508
AADAC	17.4681
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	2.78885
AAED1	2.09361
AAGAB	10.9459
AAK1	2.49057
AAMP	64.6666
AANAT	0.049781
AARD	0
AARS	37.3735
AARS2	4.45708
AARSD1	13.8898
AASDH	2.87328
AASDHPPT	12.4972
AASS	0.893763
AATF	27.8631
AATK	2.0379
AATK-AS1	0
ABAT	20.0959
ABCA1	3.31228
ABCA10	0.111523
ABCA11P	3.29292
ABCA12	0
ABCA13	0.00863219
ABCA17P	0
ABCA2	24.0922
ABCA3	0.341487
ABCA4	0.0155441
ABCA5	1.99874
ABCA6	1.12246
ABCA7	2.69964
ABCA8	0.859987
ABCA9	0.242686
ABCB1	14.9909
ABCB10	8.63655
ABCB11	0.908694
ABCB4	3.11761
ABCB5	0.0252879
ABCB6	10.8574
ABCB7	8.86368
ABCB8	6.14098
ABCB9	1.51697
ABCC1	11.2913
ABCC10	4.56865
ABCC11	0.0349055
ABCC12	0
ABCC13	0.420844
ABCC2	1.57489
ABCC3	20.318
ABCC4	0.765821
ABCC5	6.48699
ABCC5-AS1	0
ABCC6	4.52114
ABCC6P1	0.927338
ABCC6P2	1.36574
ABCC8	0
ABCC9	2.01481
ABCD1	3.54833
ABCD2	0.0422893
ABCD3	31.0902
ABCD4	3.82776
ABCE1	31.6646
ABCF1	22.2397
ABCF2	15.3248
ABCF3	17.0185
ABCG1	6.91395
ABCG2	0.573183
ABCG4	0.034865
ABCG5	1.55341
ABCG8	1.96563
ABHD1	0.0922587
ABHD10	13.8106
ABHD11	48.1961
ABHD11-AS1	7.2228
ABHD12	47.5486
ABHD12B	0.0674827
ABHD13	6.3046
ABHD14A	3.20966
ABHD14A-ACY1	0.236031
ABHD14B	30.4687
ABHD15	5.95991
ABHD16A	22.304
ABHD16B	2.46086
ABHD2	24.5032
ABHD3	13.533
ABHD4	7.98092
ABHD5	2.42339
ABHD6	5.72178
ABHD8	1.59682
ABI1	26.1395
ABI2	4.99272
ABI3	2.54445
ABI3BP	0.748042
ABL1	19.7117
ABL2	2.53436
ABLIM1	20.1998
ABLIM2	7.72303
ABLIM3	2.35752
ABO	21.1567
ABP1	28.9583
ABR	34.2818
ABRA	0.0153898
ABRACL	47.3144
ABT1	19.1174
ABTB1	9.03594
ABTB2	1.58302
ACAA1	39.9321
ACAA2	60.812
ACACA	6.19416
ACACB	2.30133
ACAD10	10.4035
ACAD11	4.32863
ACAD8	9.20998
ACAD9	15.6987
ACADL	0.641376
ACADM	25.4395
ACADS	23.1266
ACADSB	12.0993
ACADVL	102.25
ACAN	0.404782
ACAP1	1.52052
ACAP2	8.42033
ACAP3	10.3632
ACAT1	62.8311
ACAT2	28.4896
ACBD3	20.9323
ACBD4	5.48409
ACBD5	13.0246
ACBD6	14.4748
ACBD7	0.989856
ACCS	4.22744
ACCSL	0
ACD	8.77941
ACE	8.43905
ACE2	2.19529
ACER1	0.056225
ACER2	1.48718
ACER3	3.65011
ACHE	1.2415
ACIN1	33.0175
ACLY	43.5899
ACMSD	1.45445
ACN9	6.33077
ACO1	24.1874
ACO2	46.1949
ACOT1	1.88408
ACOT11	10.0857
ACOT12	2.1751
ACOT13	10.3996
ACOT2	10.8053
ACOT4	1.32674
ACOT6	0
ACOT7	31.4889
ACOT8	25.3491
ACOT9	14.9512
ACOX1	12.1718
ACOX2	9.69215
ACOX3	5.32661
ACOXL	0.0159518
ACP1	63.5505
ACP2	13.479
ACP5	24.857
ACP6	8.77915
ACPL2	6.9656
ACPP	2.0564
ACPT	0
ACR	0.246096
ACRBP	0.585179
ACRC	0.114759
ACRV1	0.0759274
ACSBG1	0.0249087
ACSBG2	0.0279495
ACSF2	19.8426
ACSF3	6.19292
ACSL1	17.8089
ACSL3	21.0416
ACSL4	5.52134
ACSL5	170.001
ACSL6	25.3944
ACSM1	0.129352
ACSM2A	1.14533
ACSM2B	4.92021
ACSM3	11.4576
ACSM4	0
ACSM5	2.48184
ACSS1	51.6688
ACSS2	41.8311
ACSS3	2.79897
ACTA1	0.0508698
ACTA2	96.1192
ACTB	1479.96
ACTBL2	0
ACTC1	0.0125471
ACTG1	1685.22
ACTG1P4	0.115179
ACTG2	7.51074
ACTL10	4.79079
ACTL6A	57.1884
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0.337289
ACTL9	0
ACTN1	36.595
ACTN2	0.0168581
ACTN3	0
ACTN4	187.765
ACTR10	8.36653
ACTR1A	27.0027
ACTR1B	26.1332
ACTR2	125.658
ACTR3	79.6558
ACTR3B	4.16453
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1.87352
ACTR5	5.78247
ACTR6	11.6409
ACTR8	7.25393
ACTRT1	0
ACTRT2	0
ACTRT3	0.582063
ACVR1	4.45178
ACVR1B	14.6164
ACVR1C	0.337788
ACVR2A	3.04097
ACVR2B	1.91473
ACVRL1	8.7159
ACY1	36.0835
ACY3	2.2629
ACYP1	14.7954
ACYP2	2.93543
ADA	1.50856
ADAD1	0
ADAD2	0
ADAL	0.884845
ADAM1	1.32887
ADAM10	15.2263
ADAM11	0.039079
ADAM12	0.963935
ADAM15	40.4973
ADAM17	7.81029
ADAM18	0
ADAM19	2.76468
ADAM2	0
ADAM20	0
ADAM20P1	0.0165683
ADAM21	0.0180662
ADAM21P1	0
ADAM22	0.350605
ADAM23	0.178509
ADAM28	0.625964
ADAM29	0
ADAM30	0
ADAM32	0.543276
ADAM33	0.134957
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	4.75404
ADAM9	27.0811
ADAMDEC1	2.65902
ADAMTS1	3.5192
ADAMTS10	1.37936
ADAMTS12	1.07468
ADAMTS13	1.01676
ADAMTS14	0.170347
ADAMTS15	0.627258
ADAMTS16	0.0074813
ADAMTS17	0.251569
ADAMTS18	0
ADAMTS19	0
ADAMTS2	5.97474
ADAMTS20	0
ADAMTS3	0.0943589
ADAMTS4	3.3689
ADAMTS5	0.64976
ADAMTS6	0.0634143
ADAMTS7	0.659403
ADAMTS8	0.0198729
ADAMTS9	1.01981
ADAMTS9-AS2	0.0421803
ADAMTSL1	1.82847
ADAMTSL2	2.33108
ADAMTSL3	0.289824
ADAMTSL4	1.42856
ADAMTSL5	1.56604
ADAP1	40.1896
ADAP2	2.29346
ADAR	26.7572
ADARB1	1.70144
ADARB2	0.0442886
ADARB2-AS1	0
ADAT1	4.56483
ADAT2	1.56931
ADAT3	5.92563
ADC	2.02392
ADCK1	2.76253
ADCK2	10.7821
ADCK3	37.9741
ADCK4	8.85401
ADCK5	14.4357
ADCY1	0.338492
ADCY10	0.0907053
ADCY2	0
ADCY3	19.9158
ADCY4	1.02677
ADCY5	0.54327
ADCY6	12.9777
ADCY7	4.28689
ADCY8	0
ADCY9	2.97532
ADCYAP1	0.0184669
ADCYAP1R1	0
ADD1	31.6641
ADD2	0.0615292
ADD3	70.2281
ADGB	0.173522
ADH1A	26.4824
ADH1B	79.6042
ADH1C	76.3957
ADH4	64.2287
ADH5	34.8126
ADH6	9.25144
ADH7	0
ADHFE1	1.14999
ADI1	52.5083
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	40.3099
ADIPOR2	29.2889
ADK	21.7967
ADM	12.6914
ADM2	0.799827
ADNP	26.5029
ADNP2	5.19877
ADO	8.27545
ADORA1	0.133724
ADORA2A	0.861783
ADORA2B	3.70699
ADORA3	1.46109
ADPGK	10.2075
ADPRH	1.07971
ADPRHL1	1.21636
ADPRHL2	15.0222
ADRA1A	0.386015
ADRA1B	0.618519
ADRA1D	0
ADRA2A	12.6944
ADRA2B	0.0645193
ADRA2C	4.51562
ADRB1	0.0174626
ADRB2	0.50658
ADRB3	0.0208767
ADRBK1	56.3981
ADRBK2	1.32682
ADRM1	89.7294
ADSL	32.0079
ADSS	24.013
ADSSL1	0.497286
ADTRP	0.572731
AEBP1	16.4481
AEBP2	6.73137
AEN	5.37822
AES	148.645
AFAP1	5.38568
AFAP1-AS1	0.0308627
AFAP1L1	1.06816
AFAP1L2	1.74795
AFF1	4.78731
AFF2	0
AFF3	0.188432
AFF4	8.82402
AFG3L1P	3.40182
AFG3L2	31.2146
AFM	7.06486
AFMID	10.9558
AFP	0.0232081
AFTPH	15.5614
AGA	10.457
AGAP1	5.51262
AGAP11	0.218012
AGAP2	0.873076
AGAP3	23.2695
AGAP4	1.97384
AGAP5	1.3853
AGAP6	2.89058
AGAP7	0.442697
AGAP8	0.895661
AGAP9	0.468514
AGBL1	0
AGBL2	0.348567
AGBL3	0.0491302
AGBL4	0.0300744
AGBL5	11.2817
AGER	0.886127
AGFG1	11.1457
AGFG2	6.58555
AGGF1	8.35308
AGK	7.46043
AGL	4.72759
AGMAT	18.0013
AGMO	1.61615
AGPAT1	22.8472
AGPAT2	78.4419
AGPAT3	15.762
AGPAT4	0.236351
AGPAT4-IT1	0.0575204
AGPAT5	8.71622
AGPAT6	14.8204
AGPAT9	1.10748
AGPHD1	1.38981
AGPS	10.5171
AGR2	378.122
AGR3	62.5694
AGRN	21.0326
AGRP	0.0632926
AGSK1	0.465304
AGT	31.3558
AGTPBP1	6.90173
AGTR1	2.57429
AGTR2	0
AGTRAP	22.448
AGXT	25.5654
AGXT2	2.38696
AGXT2L1	0.607063
AGXT2L2	12.3779
AHCTF1	7.72911
AHCY	182.109
AHCYL1	41.884
AHCYL2	6.50489
AHDC1	3.25626
AHI1	2.55815
AHNAK	13.6594
AHNAK2	0.102675
AHR	6.15377
AHRR	0.0469257
AHSA1	40.5744
AHSA2	9.45882
AHSG	75.3124
AHSP	0.143844
AICDA	0.0168308
AIDA	19.6794
AIF1	19.5621
AIF1L	0.233125
AIFM1	31.9389
AIFM2	16.0984
AIFM3	22.211
AIG1	16.7515
AIM1	5.93753
AIM1L	1.55524
AIM2	0.279646
AIMP1	15.7976
AIMP2	18.5044
AIP	26.0569
AIPL1	0
AIRE	0.167354
AIRN	0
AJAP1	0
AJUBA	7.98189
AK1	6.57033
AK2	56.5377
AK3	26.737
AK4	18.7875
AK5	0
AK7	0.377137
AK8	0.278439
AKAP1	51.8243
AKAP10	4.7319
AKAP11	9.56739
AKAP12	0.882661
AKAP13	5.85728
AKAP14	0
AKAP17A	17.477
AKAP2	6.29722
AKAP3	0.0502072
AKAP4	0
AKAP5	0.286252
AKAP6	0.110495
AKAP7	2.08436
AKAP8	13.2628
AKAP8L	15.5744
AKAP9	4.18373
AKD1	2.21058
AKIP1	12.6689
AKIRIN1	17.0874
AKIRIN2	31.6279
AKIRIN2-AS1	9.08295
AKNA	13.2827
AKNAD1	0.149472
AKR1A1	50.8192
AKR1B1	16.2234
AKR1B10	15.3083
AKR1B15	0.0480506
AKR1C1	15.6798
AKR1C2	5.31619
AKR1C3	57.818
AKR1C4	7.0997
AKR1CL1	0.15054
AKR1D1	2.3035
AKR1E2	1.03085
AKR7A2	12.7096
AKR7A2P1	0.164999
AKR7A3	32.4011
AKR7L	1.8996
AKT1	30.3258
AKT1S1	21.9746
AKT2	21.1843
AKT3	1.12488
AKTIP	9.07979
ALAD	20.443
ALAS1	24.4124
ALAS2	0
ALB	1665.65
ALCAM	13.3917
ALDH16A1	9.41866
ALDH18A1	57.8474
ALDH1A1	70.5989
ALDH1A2	0.0994265
ALDH1A3	2.58427
ALDH1B1	56.814
ALDH1L1	14.1621
ALDH1L1-AS1	0.166456
ALDH1L1-AS2	0.342182
ALDH1L2	0.340271
ALDH2	156.373
ALDH3A1	4.94765
ALDH3A2	28.4893
ALDH3B1	6.85633
ALDH3B2	0
ALDH4A1	26.2568
ALDH5A1	9.66298
ALDH6A1	10.3018
ALDH7A1	14.9488
ALDH8A1	5.63306
ALDH9A1	29.2908
ALDOA	748.601
ALDOB	143.869
ALDOC	35.1542
ALG1	6.36679
ALG10	1.7678
ALG10B	1.44139
ALG11	7.90454
ALG12	11.1835
ALG13	5.45832
ALG14	22.8951
ALG1L	3.39796
ALG1L2	0.556321
ALG2	18.9588
ALG3	38.7679
ALG5	44.4891
ALG6	4.13657
ALG8	25.7698
ALG9	4.02245
ALK	0.00537725
ALKBH1	2.3296
ALKBH2	11.7422
ALKBH3	6.00383
ALKBH4	2.40751
ALKBH5	18.932
ALKBH6	7.83888
ALKBH7	34.772
ALKBH8	2.36862
ALLC	0.0279054
ALMS1	2.00836
ALMS1P	0.02221
ALOX12	0.0463371
ALOX12B	0.113854
ALOX12P2	0.0834278
ALOX15	0.550376
ALOX15B	0.263425
ALOX15P1	0.00565046
ALOX5	3.50717
ALOX5AP	13.181
ALOXE3	0.0120621
ALPI	0.154601
ALPK1	1.57596
ALPK2	0.305182
ALPK3	0.501227
ALPL	4.83607
ALPP	0.016176
ALPPL2	0.144759
ALS2	4.23758
ALS2CL	5.89752
ALS2CR11	0
ALS2CR12	0.0789059
ALS2CR8	1.10149
ALX1	0
ALX3	0.865621
ALX4	0
ALYREF	40.3085
AMACR	20.0895
AMBN	0
AMBP	154.49
AMBRA1	6.43069
AMD1	17.469
AMDHD1	2.52553
AMDHD2	8.2387
AMELX	0.0850451
AMELY	0
AMFR	19.2074
AMH	0
AMHR2	0
AMICA1	2.43335
AMIGO1	0.866213
AMIGO2	3.38268
AMIGO3	1.017
AMMECR1	4.05356
AMMECR1L	7.41832
AMN	9.53856
AMN1	2.54396
AMOT	8.70427
AMOTL1	0.965075
AMOTL2	6.66013
AMPD1	0.0607499
AMPD2	17.1945
AMPD3	3.78948
AMPH	0.0729155
AMT	16.7786
AMTN	0.0999003
AMY1A	0.0216918
AMY1B	2.17e-05
AMY1C	2.53e-06
AMY2A	0.00771616
AMY2B	2.10437
AMZ1	0.146602
AMZ2	24.0339
AMZ2P1	1.08605
ANAPC1	11.8267
ANAPC10	7.20674
ANAPC11	48.7582
ANAPC13	29.8932
ANAPC15	17.1981
ANAPC16	21.8143
ANAPC2	9.47987
ANAPC4	8.90317
ANAPC5	34.9995
ANAPC7	17.6372
ANG	50.6977
ANGEL1	5.93231
ANGEL2	3.52757
ANGPT1	0.84926
ANGPT2	0.616597
ANGPT4	0
ANGPTL1	0.04268
ANGPTL2	2.43984
ANGPTL3	9.04855
ANGPTL4	5.92575
ANGPTL5	0
ANGPTL6	3.02967
ANGPTL7	0
ANHX	0
ANK1	0.0629199
ANK2	0.162813
ANK3	2.91117
ANKAR	0.110849
ANKDD1A	0.261934
ANKFN1	0.0330674
ANKFY1	7.79107
ANKH	14.5718
ANKHD1	18.369
ANKHD1-EIF4EBP3	3.60433
ANKIB1	6.35562
ANKK1	0
ANKLE1	0.0985301
ANKLE2	11.7448
ANKMY1	3.26117
ANKMY2	5.37644
ANKRA2	7.2722
ANKRD1	0.12436
ANKRD10	20.7917
ANKRD11	8.61063
ANKRD12	3.08473
ANKRD13A	12.0861
ANKRD13B	4.87954
ANKRD13C	6.38331
ANKRD13D	6.98024
ANKRD16	3.44311
ANKRD17	14.0302
ANKRD18A	0.27215
ANKRD18B	0.011508
ANKRD18DP	0
ANKRD19P	0.0732973
ANKRD2	0
ANKRD20A1	0.0156819
ANKRD20A11P	0.0403515
ANKRD20A12P	0.165826
ANKRD20A2	0.00685913
ANKRD20A3	1.61e-06
ANKRD20A4	0.0602624
ANKRD20A5P	0.280038
ANKRD20A8P	0.0333469
ANKRD20A9P	0.0640852
ANKRD22	5.90846
ANKRD23	0.579053
ANKRD24	0.184238
ANKRD26	1.41511
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	15.5804
ANKRD28	9.64956
ANKRD29	0.190046
ANKRD30A	0
ANKRD30B	0.0317128
ANKRD30BL	0
ANKRD30BP2	0
ANKRD31	0
ANKRD32	2.04761
ANKRD33	0.0219948
ANKRD33B	0.365082
ANKRD34A	0.123213
ANKRD34B	0
ANKRD34C	0
ANKRD35	0.0619128
ANKRD36	0.870441
ANKRD36B	1.04818
ANKRD36BP1	1.9046
ANKRD36BP2	0.107713
ANKRD37	26.9475
ANKRD39	7.49284
ANKRD40	9.50741
ANKRD42	1.32946
ANKRD44	1.29772
ANKRD45	0
ANKRD46	9.26546
