genes	AMC_23.2_FPKM
A1BG	1.12839
A1BG-AS1	0.0630368
A1CF	8.59468
A2LD1	3.42025
A2M	78.7878
A2ML1	0
A2MP1	0
A4GALT	2.28539
A4GNT	0.0226338
AA06	0
AAAS	9.95022
AACS	12.6123
AACSP1	0
AADAC	0
AADACL2	0.0321686
AADACL3	0
AADACL4	0.0278923
AADAT	1.16658
AAED1	1.93017
AAGAB	19.0275
AAK1	1.87474
AAMP	66.2362
AANAT	0
AARD	0.134441
AARS	18.2425
AARS2	3.62906
AARSD1	10.2398
AASDH	2.51532
AASDHPPT	8.15803
AASS	1.04765
AATF	12.9263
AATK	3.0308
AATK-AS1	0
ABAT	8.46475
ABCA1	4.9056
ABCA10	0.830382
ABCA11P	2.4965
ABCA12	0
ABCA13	0.0494256
ABCA17P	0.00923183
ABCA2	10.5842
ABCA3	1.23072
ABCA4	0.030611
ABCA5	8.43999
ABCA6	1.40398
ABCA7	2.3611
ABCA8	11.7625
ABCA9	0.880385
ABCB1	27.6106
ABCB10	9.09548
ABCB11	0.170524
ABCB4	0.406845
ABCB5	0.126966
ABCB6	2.29576
ABCB7	9.06834
ABCB8	3.70792
ABCB9	1.11932
ABCC1	3.59712
ABCC10	3.7339
ABCC11	0.0214577
ABCC12	0
ABCC13	2.46418
ABCC2	0.107772
ABCC3	37.7441
ABCC4	5.40845
ABCC5	6.1971
ABCC5-AS1	0
ABCC6	5.29876
ABCC6P1	1.4245
ABCC6P2	4.63706
ABCC8	0.225804
ABCC9	1.84933
ABCD1	4.77553
ABCD2	0.32297
ABCD3	41.0653
ABCD4	9.69674
ABCE1	11.1063
ABCF1	14.7236
ABCF2	12.7298
ABCF3	15.36
ABCG1	21.2255
ABCG2	12.1302
ABCG4	0.0694259
ABCG5	0.0148411
ABCG8	0.0387393
ABHD1	0.0517896
ABHD10	13.3163
ABHD11	29.5996
ABHD11-AS1	20.2469
ABHD12	23.8425
ABHD12B	0.169282
ABHD13	5.50391
ABHD14A	4.80832
ABHD14A-ACY1	0.00782437
ABHD14B	41.4061
ABHD15	8.35222
ABHD16A	23.2731
ABHD16B	1.94856
ABHD2	11.7699
ABHD3	56.7861
ABHD4	12.3019
ABHD5	5.38779
ABHD6	5.82404
ABHD8	2.90965
ABI1	35.0794
ABI2	2.87
ABI3	6.09564
ABI3BP	6.02175
ABL1	21.5504
ABL2	1.91484
ABLIM1	25.2148
ABLIM2	2.85855
ABLIM3	1.55358
ABO	63.2422
ABP1	198.11
ABR	33.386
ABRA	0.0126358
ABRACL	121.681
ABT1	17.2775
ABTB1	16.0395
ABTB2	9.033
ACAA1	61.6842
