genes	AMC_6.3_FPKM
A1BG	75.5171
A1BG-AS1	0.092199
A1CF	7.0837
A2LD1	3.80126
A2M	54.9916
A2ML1	0
A2MP1	0
A4GALT	0.579797
A4GNT	0
AA06	0
AAAS	11.5153
AACS	3.86572
AACSP1	0.0178364
AADAC	26.7915
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	2.43819
AAED1	3.93553
AAGAB	11.8506
AAK1	1.80161
AAMP	62.7183
AANAT	0
AARD	0
AARS	32.7189
AARS2	5.19555
AARSD1	7.99667
AASDH	2.63826
AASDHPPT	16.1187
AASS	1.29307
AATF	18.4426
AATK	0.597968
AATK-AS1	0
ABAT	22.7349
ABCA1	3.71308
ABCA10	0.174543
ABCA11P	4.01639
ABCA12	0
ABCA13	0.0782064
ABCA17P	0.0392321
ABCA2	5.48167
ABCA3	0.286243
ABCA4	0.0225115
ABCA5	1.69358
ABCA6	1.84755
ABCA7	1.61388
ABCA8	1.69352
ABCA9	0.301372
ABCB1	26.2174
ABCB10	8.16141
ABCB11	1.43789
ABCB4	3.59165
ABCB5	0.00669248
ABCB6	5.97106
ABCB7	11.2038
ABCB8	3.5982
ABCB9	0.403948
ABCC1	16.0858
ABCC10	5.42219
ABCC11	0.0950434
ABCC12	0
ABCC13	0.0618333
ABCC2	8.93636
ABCC3	12.5822
ABCC4	0.664054
ABCC5	5.73427
ABCC5-AS1	0
ABCC6	5.31788
ABCC6P1	0.539017
ABCC6P2	1.93123
ABCC8	0.0475999
ABCC9	3.10547
ABCD1	3.79077
ABCD2	0.163867
ABCD3	20.814
ABCD4	3.85118
ABCE1	31.6689
ABCF1	20.1809
ABCF2	16.2909
ABCF3	12.622
ABCG1	7.74836
ABCG2	0.835902
ABCG4	0.0110852
ABCG5	1.39611
ABCG8	2.118
ABHD1	0.0286511
ABHD10	9.63298
ABHD11	36.1864
ABHD11-AS1	1.97473
ABHD12	32.1198
ABHD12B	3.83944
ABHD13	7.79908
ABHD14A	3.86587
ABHD14A-ACY1	0.252593
ABHD14B	18.2727
ABHD15	3.05618
ABHD16A	25.1557
ABHD16B	5.9405
ABHD2	44.1356
ABHD3	9.54669
ABHD4	9.72183
ABHD5	1.59402
ABHD6	3.63766
ABHD8	1.9537
ABI1	21.3929
ABI2	4.7977
ABI3	3.27846
ABI3BP	1.22435
ABL1	15.1204
ABL2	3.5614
ABLIM1	20.3955
ABLIM2	5.2618
ABLIM3	1.88036
ABO	16.2263
ABP1	21.8536
ABR	20.9346
ABRA	0
ABRACL	62.21
ABT1	24.0594
ABTB1	8.84643
ABTB2	1.4816
ACAA1	32.6009
ACAA2	31.2388
ACACA	4.31112
ACACB	1.77115
ACAD10	4.31238
ACAD11	3.69414
ACAD8	7.01596
ACAD9	8.21885
ACADL	0.903919
ACADM	16.2545
ACADS	16.2545
ACADSB	8.70665
ACADVL	74.0823
ACAN	0.507164
ACAP1	2.24182
ACAP2	8.37608
ACAP3	2.80647
ACAT1	49.7547
ACAT2	20.1276
ACBD3	17.9464
ACBD4	4.14607
ACBD5	11.6642
ACBD6	19.2785
ACBD7	0.31999
ACCS	4.21837
ACCSL	0
ACD	9.04836
ACE	2.00164
ACE2	3.5905
ACER1	0.0500196
ACER2	1.23055
