genes	AMC_6.2_FPKM
A1BG	1.11911
A1BG-AS1	0.153463
A1CF	4.50054
A2LD1	2.8818
A2M	79.312
A2ML1	0
A2MP1	0.0299004
A4GALT	1.96906
A4GNT	0
AA06	0
AAAS	9.96594
AACS	9.41862
AACSP1	0
AADAC	0.106306
AADACL2	0.0293395
AADACL3	0
AADACL4	0
AADAT	1.42301
AAED1	1.29756
AAGAB	17.7038
AAK1	1.66237
AAMP	52.2546
AANAT	0
AARD	0.171491
AARS	16.36
AARS2	3.73994
AARSD1	8.02809
AASDH	2.26274
AASDHPPT	7.44497
AASS	1.08238
AATF	12.1812
AATK	2.23054
AATK-AS1	0
ABAT	8.12891
ABCA1	5.75388
ABCA10	0.822062
ABCA11P	2.81374
ABCA12	0.0232116
ABCA13	0
ABCA17P	0
ABCA2	8.93019
ABCA3	0.939625
ABCA4	0.0292104
ABCA5	8.12588
ABCA6	1.14104
ABCA7	2.81273
ABCA8	10.4679
ABCA9	0.537601
ABCB1	18.0476
ABCB10	7.61085
ABCB11	0.490617
ABCB4	0.32501
ABCB5	0.0656681
ABCB6	1.84131
ABCB7	8.03863
ABCB8	3.05845
ABCB9	0.784225
ABCC1	3.52286
ABCC10	3.32678
ABCC11	0.0272786
ABCC12	0
ABCC13	1.12774
ABCC2	0.138225
ABCC3	38.6189
ABCC4	3.05331
ABCC5	7.13716
ABCC5-AS1	0
ABCC6	3.61383
ABCC6P1	0.397011
ABCC6P2	2.63075
ABCC8	0.226183
ABCC9	1.95253
ABCD1	3.63833
ABCD2	0.491036
ABCD3	29.7997
ABCD4	8.84845
ABCE1	12.6952
ABCF1	13.3352
ABCF2	11.0977
ABCF3	14.5994
ABCG1	16.725
ABCG2	6.93742
ABCG4	0.0197747
ABCG5	0.029701
ABCG8	0.0258323
ABHD1	0
ABHD10	8.98917
ABHD11	27.3715
ABHD11-AS1	12.1392
ABHD12	21.2376
ABHD12B	1.24099
ABHD13	5.10558
ABHD14A	5.38309
ABHD14A-ACY1	0.000966549
ABHD14B	33.3288
ABHD15	7.30956
ABHD16A	19.7762
ABHD16B	1.66139
ABHD2	13.5622
ABHD3	49.0417
ABHD4	8.43993
ABHD5	4.09259
ABHD6	5.51379
ABHD8	2.67994
ABI1	23.447
ABI2	3.68142
ABI3	5.40587
ABI3BP	6.45745
ABL1	16.5326
ABL2	1.50059
ABLIM1	19.4294
ABLIM2	1.9833
ABLIM3	1.66025
ABO	31.6877
ABP1	120.494
ABR	31.5921
ABRA	0.0234199
ABRACL	65.0544
ABT1	14.1352
ABTB1	14.4817
ABTB2	3.79471
ACAA1	46.1902
ACAA2	85.1242
ACACA	2.90252
ACACB	4.38358
ACAD10	7.22962
ACAD11	2.22556
ACAD8	11.1096
ACAD9	8.62264
ACADL	0.0942395
ACADM	27.55
ACADS	57.0838
ACADSB	10.6008
ACADVL	147.339
ACAN	0.0536009
ACAP1	5.65265
ACAP2	9.10168
ACAP3	7.15333
ACAT1	58.2251
ACAT2	9.21464
ACBD3	19.8484
ACBD4	5.95024
ACBD5	12.4944
ACBD6	9.25262
ACBD7	0.262578
ACCS	5.29641
ACCSL	0
ACD	2.83555
ACE	6.30744
ACE2	4.54539
ACER1	0
ACER2	3.04026
ACER3	5.71781
ACHE	7.46585
ACIN1	20.8342
ACLY	18.2584
ACMSD	0
ACN9	5.32978
ACO1	13.5014
ACO2	54.4974
ACOT1	2.03653
ACOT11	11.7917
ACOT12	0.0187091
ACOT13	7.92543
ACOT2	18.1187
ACOT4	1.01933
ACOT6	0.049175
ACOT7	10.5284
ACOT8	18.4869
ACOT9	8.71078
ACOX1	16.72
ACOX2	4.33154
ACOX3	4.13726
ACOXL	0.293809
ACP1	39.9965
ACP2	19.9588
ACP5	34.2387
ACP6	5.87142
ACPL2	2.7346
ACPP	2.03743
ACPT	0
ACR	0.356732
ACRBP	0.512443
ACRC	0.267658
ACRV1	0.0384157
ACSBG1	0.14311
ACSBG2	0.0108885
ACSF2	19.7821
ACSF3	4.89494
ACSL1	2.34636
ACSL3	18.9514
ACSL4	5.19746
ACSL5	82.2791
ACSL6	0.244902
ACSM1	0.555258
ACSM2A	0
ACSM2B	0
ACSM3	19.6248
ACSM4	0
ACSM5	0.292525
ACSS1	13.9842
ACSS2	57.5419
ACSS3	0.406766
ACTA1	0.0217202
ACTA2	94.9062
ACTB	1196.19
ACTBL2	0
ACTC1	0.0100067
ACTG1	977.269
ACTG1P4	0.1292
ACTG2	32.4924
ACTL10	1.28684
ACTL6A	25.726
ACTL6B	0.0190309
ACTL7A	0
ACTL7B	0
ACTL8	0.267621
ACTL9	0
ACTN1	27.0847
ACTN2	0.0131506
ACTN3	0.0168688
ACTN4	132.865
ACTR10	16.8156
ACTR1A	23.9378
ACTR1B	24.1861
ACTR2	121.729
ACTR3	70.544
ACTR3B	2.19093
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	2.29826
ACTR5	2.36221
ACTR6	9.50243
ACTR8	5.81786
ACTRT1	0
ACTRT2	0
ACTRT3	0.627125
ACVR1	5.42867
ACVR1B	27.9093
ACVR1C	2.13863
ACVR2A	3.54088
ACVR2B	0.940703
ACVRL1	42.5883
ACY1	20.2478
ACY3	1.24242
ACYP1	6.59295
ACYP2	4.19501
ADA	1.60627
ADAD1	0
ADAD2	0.0768959
ADAL	1.40917
ADAM1	1.18465
ADAM10	26.5136
ADAM11	0.0342875
ADAM12	0.102264
ADAM15	24.1598
ADAM17	4.23727
ADAM18	0
ADAM19	3.02182
ADAM2	0
ADAM20	0.0128615
ADAM20P1	0.0497651
ADAM21	0.0136089
ADAM21P1	0
ADAM22	0.562905
ADAM23	0.40211
ADAM28	7.55311
ADAM29	0
ADAM30	0
ADAM32	0.802819
ADAM33	3.99333
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	2.98408
ADAM9	29.959
ADAMDEC1	155.242
ADAMTS1	4.56556
ADAMTS10	1.21
ADAMTS12	0.147992
ADAMTS13	0.942007
ADAMTS14	0.700458
ADAMTS15	1.13403
ADAMTS16	0.0188478
ADAMTS17	0.334809
ADAMTS18	0.0115716
ADAMTS19	0.0668936
ADAMTS2	0.835204
ADAMTS20	0
ADAMTS3	0.113619
ADAMTS4	0.156238
ADAMTS5	0.425178
ADAMTS6	0.0826458
ADAMTS7	0.405286
ADAMTS8	0.395028
ADAMTS9	0.598205
ADAMTS9-AS2	0.535748
ADAMTSL1	1.94154
ADAMTSL2	0.820879
ADAMTSL3	0.847491
ADAMTSL4	2.17595
ADAMTSL5	0.613838
ADAP1	33.3233
ADAP2	3.0503
ADAR	25.135
ADARB1	1.72276
ADARB2	0.0461301
ADARB2-AS1	0
ADAT1	2.75145
ADAT2	1.12941
ADAT3	2.60151
ADC	1.38308
ADCK1	2.4688
ADCK2	10.7893
ADCK3	19.9535
