genes	AMC_18.2_FPKM
A1BG	0.914008
A1BG-AS1	0.13044
A1CF	4.14669
A2LD1	3.21505
A2M	41.5364
A2ML1	0
A2MP1	0.0754628
A4GALT	2.55486
A4GNT	0
AA06	0
AAAS	13.8034
AACS	11.8916
AACSP1	0
AADAC	0
AADACL2	0.102662
AADACL3	0
AADACL4	0
AADAT	1.04317
AAED1	1.98125
AAGAB	15.8339
AAK1	1.65199
AAMP	87.6158
AANAT	0.146074
AARD	0.0440229
AARS	25.4207
AARS2	3.82204
AARSD1	11.5475
AASDH	2.06552
AASDHPPT	6.51914
AASS	0.37161
AATF	21.36
AATK	3.0124
AATK-AS1	0
ABAT	5.41415
ABCA1	2.86307
ABCA10	0.573772
ABCA11P	1.37849
ABCA12	0.0400173
ABCA13	0.0147293
ABCA17P	0
ABCA2	11.9135
ABCA3	0.668616
ABCA4	0.00970556
ABCA5	5.34141
ABCA6	0.24302
ABCA7	6.81824
ABCA8	2.74371
ABCA9	0.237797
ABCB1	35.049
ABCB10	5.73155
ABCB11	1.11654
ABCB4	0.336467
ABCB5	0.169787
ABCB6	7.86502
ABCB7	7.03405
ABCB8	7.19971
ABCB9	1.24759
ABCC1	7.87155
ABCC10	6.55717
ABCC11	0.0475298
ABCC12	0
ABCC13	1.06801
ABCC2	0.102975
ABCC3	31.0084
ABCC4	2.48062
ABCC5	15.7912
ABCC5-AS1	0.23505
ABCC6	5.27105
ABCC6P1	1.11246
ABCC6P2	2.71341
ABCC8	0.0645453
ABCC9	1.07672
ABCD1	6.54693
ABCD2	0.131412
ABCD3	20.6276
ABCD4	8.98717
ABCE1	7.19464
ABCF1	20.8304
ABCF2	14.8308
ABCF3	21.6644
ABCG1	24.6798
ABCG2	4.59235
ABCG4	0.0600552
ABCG5	0.0323003
ABCG8	0.0434395
ABHD1	0.0286951
ABHD10	7.13392
ABHD11	41.1497
ABHD11-AS1	24.9185
ABHD12	48.9245
ABHD12B	6.35088
ABHD13	4.75748
ABHD14A	3.40837
ABHD14A-ACY1	0.0372745
ABHD14B	43.7666
ABHD15	7.64899
ABHD16A	34.1774
ABHD16B	4.6655
ABHD2	11.0298
ABHD3	37.2477
ABHD4	10.4523
ABHD5	5.15606
ABHD6	5.56679
ABHD8	2.91963
ABI1	27.6402
ABI2	2.17298
ABI3	7.00498
ABI3BP	3.27975
ABL1	19.7631
ABL2	1.26112
ABLIM1	19.4789
ABLIM2	4.92986
ABLIM3	1.02382
ABO	37.6733
ABP1	138.941
ABR	38.3898
ABRA	0
ABRACL	139.11
ABT1	21.3905
ABTB1	24.0633
ABTB2	5.30392
ACAA1	51.9911
ACAA2	108.097
ACACA	4.07761
ACACB	4.00443
ACAD10	8.37189
ACAD11	2.08135
ACAD8	9.30933
ACAD9	14.6348
ACADL	0
ACADM	20.2684
ACADS	67.1104
ACADSB	4.36983
ACADVL	130.189
ACAN	0.513879
ACAP1	5.04961
ACAP2	7.10352
ACAP3	11.3061
ACAT1	57.5507
ACAT2	32.706
ACBD3	17.4506
ACBD4	9.41238
ACBD5	11.1214
ACBD6	13.3047
ACBD7	0.168513
ACCS	4.96635
ACCSL	0
ACD	9.68229
ACE	7.32118
ACE2	20.0948
ACER1	0
ACER2	1.29887
ACER3	4.77552
ACHE	13.3731
ACIN1	30.506
ACLY	28.0647
ACMSD	0.0350415
ACN9	7.18756
ACO1	14.5187
ACO2	57.3373
ACOT1	3.43324
ACOT11	15.7955
ACOT12	0.0216016
ACOT13	11.355
ACOT2	16.3511
ACOT4	2.04265
ACOT6	0
ACOT7	28.5315
ACOT8	41.0801
ACOT9	16.1831
ACOX1	18.389
ACOX2	4.01083
ACOX3	4.65692
ACOXL	0.137776
ACP1	40.3677
ACP2	20.0287
ACP5	31.5778
ACP6	6.04816
ACPL2	3.59621
ACPP	2.15048
ACPT	0
ACR	0.750138
ACRBP	0.687781
ACRC	0.243952
ACRV1	0
ACSBG1	0.191535
ACSBG2	0
ACSF2	31.4536
ACSF3	9.39053
ACSL1	4.48623
ACSL3	15.0528
ACSL4	5.05569
ACSL5	90.4088
ACSL6	0.795188
ACSM1	0.825791
ACSM2A	0.00464164
ACSM2B	0.00760443
ACSM3	11.4556
ACSM4	0
ACSM5	0.157876
ACSS1	20.2004
ACSS2	75.8068
ACSS3	0.251615
ACTA1	0.027425
ACTA2	93.95
ACTB	2439.49
ACTBL2	0
ACTC1	0.0777224
ACTG1	1654.02
ACTG1P4	0.105365
ACTG2	30.0492
ACTL10	4.73875
ACTL6A	37.6923
ACTL6B	0.0458737
ACTL7A	0
ACTL7B	0
ACTL8	0.206585
ACTL9	0
ACTN1	27.6451
ACTN2	0.00807658
ACTN3	0
ACTN4	217.553
ACTR10	11.8053
ACTR1A	35.5753
ACTR1B	33.6984
ACTR2	96.9124
ACTR3	66.2656
ACTR3B	3.06042
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1.33885
ACTR5	3.74547
ACTR6	9.7603
ACTR8	3.97889
ACTRT1	0
ACTRT2	0
ACTRT3	1.64832
ACVR1	5.41925
ACVR1B	24.4181
ACVR1C	1.53602
ACVR2A	3.1221
ACVR2B	0.584131
ACVRL1	43.9666
ACY1	28.6578
ACY3	3.75846
ACYP1	9.77787
ACYP2	5.65996
ADA	3.29066
ADAD1	0
ADAD2	0.0793992
ADAL	0.859589
ADAM1	0.598512
ADAM10	16.1597
ADAM11	0.0225694
ADAM12	0.158556
ADAM15	40.7983
ADAM17	4.33853
ADAM18	0
ADAM19	2.72499
ADAM2	0
ADAM20	0.015078
ADAM20P1	0.0286564
ADAM21	0
ADAM21P1	0
ADAM22	0.653878
ADAM23	0.205305
ADAM28	3.29029
ADAM29	0
ADAM30	0
ADAM32	0.424346
ADAM33	1.956
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	3.04267
ADAM9	16.2923
ADAMDEC1	42.0323
ADAMTS1	4.07065
ADAMTS10	1.22376
ADAMTS12	0.250245
ADAMTS13	1.47536
ADAMTS14	1.19905
ADAMTS15	0.330956
ADAMTS16	0.0915844
ADAMTS17	0.287242
ADAMTS18	0.0395761
ADAMTS19	0.0533101
ADAMTS2	1.35757
ADAMTS20	0
ADAMTS3	0.0551032
ADAMTS4	0.600832
ADAMTS5	0.259999
ADAMTS6	0.0765656
ADAMTS7	1.65935
ADAMTS8	0.276034
ADAMTS9	0.523827
ADAMTS9-AS2	0.169818
ADAMTSL1	1.05787
ADAMTSL2	4.18143
ADAMTSL3	0.29696
ADAMTSL4	2.11966
ADAMTSL5	1.67187
ADAP1	50.7737
ADAP2	2.29856
ADAR	32.5305
ADARB1	1.40895
ADARB2	0.0510093
ADARB2-AS1	0
ADAT1	2.60333
ADAT2	1.13741
ADAT3	12.2966
ADC	2.23653
ADCK1	4.53303
ADCK2	16.259
ADCK3	25.2891
ADCK4	10.4388
ADCK5	15.6635
ADCY1	0.104493
ADCY10	0.0155293
ADCY2	0.129652
ADCY3	9.37196
ADCY4	1.74549
ADCY5	2.45883
ADCY6	21.6346
ADCY7	4.72794
ADCY8	0
ADCY9	5.82924
ADCYAP1	0.3476
ADCYAP1R1	0.135361
ADD1	35.9731
ADD2	0.0419546
ADD3	27.422
ADGB	0.100105
ADH1A	0.185447
ADH1B	22.3
ADH1C	219.289
ADH4	0.354778
ADH5	38.8154
ADH6	4.25988
ADH7	0
ADHFE1	1.25661
ADI1	58.895
ADIG	0
ADIPOQ	0.499464
ADIPOQ-AS1	0
ADIPOR1	49.4679
ADIPOR2	29.3361
ADK	7.73526
ADM	22.4837
ADM2	3.03536
ADNP	13.3481
ADNP2	3.21057
ADO	5.27022
ADORA1	0.413841
ADORA2A	1.66738
ADORA2B	5.98493
ADORA3	1.4813
ADPGK	10.6047
ADPRH	1.9712
ADPRHL1	2.5616
ADPRHL2	13.9906
ADRA1A	0.201952
ADRA1B	0.25246
ADRA1D	0.0714015
ADRA2A	11.0123
ADRA2B	0.390408
ADRA2C	1.79023
ADRB1	0.312361
ADRB2	1.34869
ADRB3	0.115983
ADRBK1	41.8063
ADRBK2	1.1913
ADRM1	105.863
ADSL	17.0462
ADSS	15.8694
ADSSL1	0.84783
ADTRP	30.5752
AEBP1	19.5434
AEBP2	3.88251
AEN	4.83312
AES	267.132
AFAP1	4.25209
AFAP1-AS1	0.0449616
AFAP1L1	0.773758
AFAP1L2	3.26401
AFF1	5.2568
AFF2	0.0552212
AFF3	0.254892
AFF4	6.06193
AFG3L1P	3.44271
AFG3L2	31.2344
AFM	0.0456734
AFMID	8.35697
AFP	0
AFTPH	17.6982
AGA	9.01727
AGAP1	5.96842
AGAP11	0.31417
AGAP2	1.4917
AGAP3	20.4848
AGAP4	2.17011
AGAP5	1.25297
AGAP6	2.72663
AGAP7	0.719156
AGAP8	1.13818
AGAP9	0.0696182
AGBL1	0
AGBL2	0.165533
AGBL3	0.0329517
AGBL4	0.0137325
AGBL5	9.78523
AGER	1.93459
AGFG1	6.05293
AGFG2	15.0166
AGGF1	5.27836
AGK	4.42646
AGL	2.84992
AGMAT	5.20954
AGMO	0.104434
AGPAT1	40.1685
AGPAT2	153.634
AGPAT3	19.4051
AGPAT4	0.371411
AGPAT4-IT1	0.0517644
AGPAT5	6.02108
AGPAT6	11.8467
AGPAT9	12.1595
AGPHD1	0.931175
AGPS	6.24722
AGR2	313.214
AGR3	123.63
AGRN	27.7976
AGRP	0
AGSK1	0.401742
AGT	4.75589
AGTPBP1	1.79354
AGTR1	0.34549
AGTR2	0
AGTRAP	16.8668
AGXT	0.588725
AGXT2	0
AGXT2L1	0
AGXT2L2	23.6045
AHCTF1	3.3729
AHCY	78.3595
AHCYL1	23.7757
AHCYL2	63.5243
AHDC1	2.66343
AHI1	2.20487
AHNAK	24.405
AHNAK2	0.378724
AHR	5.91263
AHRR	0.435413
AHSA1	53.4186
AHSA2	9.33431
AHSG	0.428572
AHSP	0
AICDA	0.22293
AIDA	14.3525
AIF1	22.1517
AIF1L	0.730333
AIFM1	36.985
AIFM2	11.4656
AIFM3	42.4692
AIG1	16.1586
AIM1	13.2879
AIM1L	3.94747
AIM2	0.722298
AIMP1	14.4474
AIMP2	22.0458
AIP	47.0617
AIPL1	0
AIRE	0.117894
AIRN	0.0187086
AJAP1	0.154171
AJUBA	1.4413
AK1	48.0873
AK2	37.7523
AK3	18.4212
AK4	2.37564
AK5	0.194553
AK7	0.485138
AK8	0.279003
AKAP1	54.9035
AKAP10	3.60962
AKAP11	5.23069
AKAP12	1.08771
AKAP13	13.4535
AKAP14	0.201543
AKAP17A	22.398
AKAP2	5.0334
AKAP3	0.23649
AKAP4	0
AKAP5	1.20248
AKAP6	0.0828816
AKAP7	6.14206
AKAP8	9.51915
AKAP8L	16.587
AKAP9	6.30279
AKD1	1.33843
AKIP1	11.2509
AKIRIN1	15.5366
AKIRIN2	27.7292
AKIRIN2-AS1	2.41667
AKNA	9.1415
AKNAD1	0.0124704
AKR1A1	63.8365
AKR1B1	11.9636
AKR1B10	44.257
AKR1B15	0.161606
AKR1C1	3.49671
AKR1C2	2.08508
AKR1C3	89.4723
AKR1C4	0.400522
AKR1CL1	0
AKR1D1	0.0155251
AKR1E2	1.01354
AKR7A2	15.9662
AKR7A2P1	0
AKR7A3	30.373
AKR7L	1.32496
AKT1	48.085
AKT1S1	29.2454
AKT2	23.6705
AKT3	1.03756
AKTIP	9.94911
ALAD	22.7727
ALAS1	26.4238
ALAS2	0
ALB	5.67299
ALCAM	2.90691
ALDH16A1	14.7741
ALDH18A1	50.5412
ALDH1A1	8.94062
ALDH1A2	0.177044
ALDH1A3	2.35678
ALDH1B1	30.5192
ALDH1L1	2.19935
ALDH1L1-AS1	0
ALDH1L1-AS2	0.0350868
ALDH1L2	0.299069
ALDH2	112.629
ALDH3A1	3.01645
ALDH3A2	18.2902
ALDH3B1	10.9594
ALDH3B2	0.443075
ALDH4A1	3.98008
ALDH5A1	4.07796
ALDH6A1	5.45163
ALDH7A1	9.21534
ALDH8A1	0.19847
ALDH9A1	24.2835
ALDOA	804.467
ALDOB	10.5985
ALDOC	13.8367
ALG1	6.92756
ALG10	0.867611
ALG10B	0.762881
ALG11	5.65835
ALG12	13.9361
ALG13	5.6614
ALG14	16.0938
ALG1L	4.47075
ALG1L2	0.180346
ALG2	14.3813
ALG3	42.3239
ALG5	36.2752
ALG6	3.37543
ALG8	14.7909
ALG9	2.51436
ALK	0.0417368
ALKBH1	1.98988
ALKBH2	8.35813
ALKBH3	7.16262
ALKBH4	4.28261
ALKBH5	20.3482
ALKBH6	13.9259
ALKBH7	78.931
ALKBH8	0.908657
ALLC	0
ALMS1	0.828527
ALMS1P	0.0872264
ALOX12	0.269051
ALOX12B	0.0318582
ALOX12P2	0
ALOX15	0.100091
ALOX15B	0.541703
ALOX15P1	0.0805677
ALOX5	4.53956
ALOX5AP	12.2753
ALOXE3	0
ALPI	9.3039
ALPK1	2.31384
ALPK2	0.153825
ALPK3	2.84253
ALPL	0.749175
ALPP	0.0401315
ALPPL2	0.566206
ALS2	2.20438
ALS2CL	9.28591
ALS2CR11	0.101962
ALS2CR12	0.0375204
ALS2CR8	0.503638
ALX1	0
ALX3	0.870321
ALX4	0
ALYREF	40.2644
AMACR	19.3236
AMBN	0
AMBP	1.19962
AMBRA1	7.50825
AMD1	21.0041
AMDHD1	0.224152
AMDHD2	9.89536
AMELX	0.514143
AMELY	0.0794216
AMFR	26.8584
AMH	0.321785
AMHR2	0.040244
AMICA1	6.90644
AMIGO1	0.943899
AMIGO2	2.70324
AMIGO3	0.880852
AMMECR1	2.77683
AMMECR1L	6.42035
AMN	75.5296
AMN1	1.23088
AMOT	7.95739
AMOTL1	0.802219
AMOTL2	7.5351
AMPD1	1.15902
AMPD2	10.4267
AMPD3	3.4689
AMPH	0.299093
AMT	12.0655
AMTN	0
AMY1A	0.0193776
AMY1B	1.27e-05
AMY1C	1.87e-06
AMY2A	0.0294407
AMY2B	3.83583
AMZ1	0.0389448
AMZ2	15.9577
AMZ2P1	1.05883
ANAPC1	4.55257
ANAPC10	3.77014
ANAPC11	81.1157
ANAPC13	42.6429
ANAPC15	21.127
ANAPC16	23.4489
ANAPC2	14.7543
ANAPC4	6.8303
ANAPC5	26.0219
ANAPC7	9.55682
ANG	17.7721
ANGEL1	3.99607
ANGEL2	3.45737
ANGPT1	0.495504
ANGPT2	0.643399
ANGPT4	0.0186035
ANGPTL1	0.853625
ANGPTL2	5.16801
ANGPTL3	0
ANGPTL4	2.24563
ANGPTL5	0
ANGPTL6	3.63136
ANGPTL7	0.361018
ANHX	0
ANK1	0.112372
ANK2	0.583546
ANK3	6.81859
ANKAR	0.176227
ANKDD1A	0.556203
ANKFN1	0.0154525
ANKFY1	5.46168
ANKH	10.9222
ANKHD1	10.0394
ANKHD1-EIF4EBP3	2.21586
ANKIB1	4.66275
ANKK1	0.0674624
ANKLE1	0.149551
ANKLE2	8.51601
ANKMY1	2.92167
ANKMY2	7.12488
ANKRA2	5.71838
ANKRD1	0.0192715
ANKRD10	24.3127
ANKRD11	8.80795
ANKRD12	2.81515
ANKRD13A	10.7256
ANKRD13B	4.60315
ANKRD13C	4.00272
ANKRD13D	8.09287
ANKRD16	3.06363
ANKRD17	6.84374
ANKRD18A	0.314295
ANKRD18B	0.000163745
ANKRD18DP	0
ANKRD19P	0.1209
ANKRD2	0.0257462
ANKRD20A1	0.207134
ANKRD20A11P	0.0409931
ANKRD20A12P	0.098315
ANKRD20A2	0.189929
ANKRD20A3	0.0402018
ANKRD20A4	0.332187
ANKRD20A5P	0.15494
ANKRD20A8P	0.112373
ANKRD20A9P	0.0568113
ANKRD22	6.7044
ANKRD23	0.53134
ANKRD24	0.356184
ANKRD26	0.671138
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	8.95202
ANKRD28	4.94753
ANKRD29	0.699362
ANKRD30A	0
ANKRD30B	0.0215694
ANKRD30BL	0
ANKRD30BP2	0
ANKRD31	0.0061938
ANKRD32	0.982154
ANKRD33	0.0213925
ANKRD33B	0.280573
ANKRD34A	0.18422
ANKRD34B	0
