genes	AMC_9.2_FPKM
A1BG	0.844112
A1BG-AS1	0.182836
A1CF	7.38698
A2LD1	2.37282
A2M	69.7805
A2ML1	0
A2MP1	0.0588878
A4GALT	2.09506
A4GNT	0
AA06	0
AAAS	12.9294
AACS	11.7353
AACSP1	0.015819
AADAC	0.130967
AADACL2	0
AADACL3	0
AADACL4	0.0264149
AADAT	1.73902
AAED1	1.52963
AAGAB	20.2629
AAK1	2.13285
AAMP	54.0944
AANAT	0.0174078
AARD	0.125683
AARS	18.0874
AARS2	3.69784
AARSD1	9.44846
AASDH	2.58579
AASDHPPT	6.29525
AASS	1.15911
AATF	13.5337
AATK	4.80081
AATK-AS1	0
ABAT	10.1226
ABCA1	3.95395
ABCA10	1.00581
ABCA11P	2.6243
ABCA12	0.0377122
ABCA13	0.0127767
ABCA17P	0.0087586
ABCA2	10.5256
ABCA3	1.05847
ABCA4	0.0414665
ABCA5	7.27526
ABCA6	1.07665
ABCA7	2.64316
ABCA8	8.68991
ABCA9	0.843109
ABCB1	21.1154
ABCB10	6.6573
ABCB11	0.229274
ABCB4	0.451778
ABCB5	0.138283
ABCB6	2.48906
ABCB7	7.76791
ABCB8	4.23629
ABCB9	0.873956
ABCC1	4.426
ABCC10	3.64714
ABCC11	0.00695317
ABCC12	0
ABCC13	2.41367
ABCC2	0.152862
ABCC3	39.3538
ABCC4	4.87162
ABCC5	8.20023
ABCC5-AS1	0
ABCC6	6.69799
ABCC6P1	1.44481
ABCC6P2	3.92281
ABCC8	0.235551
ABCC9	1.68084
ABCD1	4.27197
ABCD2	0.325056
ABCD3	29.9562
ABCD4	8.85719
ABCE1	9.60311
ABCF1	15.8449
ABCF2	10.6203
ABCF3	14.8308
ABCG1	12.7577
ABCG2	7.68574
ABCG4	0.0280068
ABCG5	0.040916
ABCG8	0
ABHD1	0.0253237
ABHD10	10.1721
ABHD11	27.3277
ABHD11-AS1	11.7162
ABHD12	25.8336
ABHD12B	0.0772413
ABHD13	4.26592
ABHD14A	4.75733
ABHD14A-ACY1	0.0733412
ABHD14B	33.2022
ABHD15	7.53803
ABHD16A	22.6459
ABHD16B	1.43973
ABHD2	14.2526
ABHD3	44.5509
ABHD4	10.0304
ABHD5	4.50284
ABHD6	6.35787
ABHD8	2.17551
ABI1	28.7884
ABI2	3.56105
ABI3	5.67077
ABI3BP	6.52944
ABL1	17.7168
ABL2	1.69391
ABLIM1	22.7552
ABLIM2	2.72773
ABLIM3	1.32528
ABO	50.1523
ABP1	151.662
ABR	35.5897
ABRA	0
ABRACL	92.4959
ABT1	14.7368
ABTB1	14.2763
ABTB2	6.47389
ACAA1	68.5543
ACAA2	82.8738
ACACA	3.7279
ACACB	5.22632
ACAD10	8.76177
ACAD11	2.01023
ACAD8	11.1431
ACAD9	10.0402
ACADL	0.0752284
ACADM	27.8738
ACADS	51.9649
ACADSB	10.2768
ACADVL	154.543
ACAN	0.0657342
ACAP1	6.1555
ACAP2	9.07438
ACAP3	7.72371
ACAT1	70.5549
ACAT2	13.7522
ACBD3	21.1452
ACBD4	6.80084
ACBD5	11.5013
ACBD6	8.46636
ACBD7	0.228305
ACCS	2.58555
ACCSL	0
ACD	3.55471
ACE	8.06293
ACE2	7.46622
ACER1	0
ACER2	2.98459
ACER3	5.38324
ACHE	8.67075
ACIN1	26.4159
ACLY	22.6911
ACMSD	0
ACN9	5.48884
ACO1	15.8084
ACO2	64.9856
ACOT1	4.32508
ACOT11	16.4412
ACOT12	0
ACOT13	8.57808
ACOT2	22.0614
ACOT4	1.88057
ACOT6	0.048002
ACOT7	16.1343
ACOT8	22.6734
ACOT9	8.46941
ACOX1	14.8612
ACOX2	5.0557
ACOX3	3.82553
ACOXL	0.524345
ACP1	41.6911
ACP2	20.2219
ACP5	37.2323
ACP6	4.0457
ACPL2	2.39275
ACPP	2.60753
ACPT	0
ACR	0.292304
ACRBP	0.768771
ACRC	0.206685
ACRV1	0.05903
ACSBG1	0.171005
ACSBG2	0.0106099
ACSF2	23.8141
ACSF3	6.33211
ACSL1	3.86372
ACSL3	25.3868
ACSL4	4.72326
ACSL5	98.7039
ACSL6	0.12528
ACSM1	1.41393
ACSM2A	0.00173082
ACSM2B	0.020021
ACSM3	18.4948
ACSM4	0
ACSM5	0.465489
ACSS1	16.6169
ACSS2	66.3017
ACSS3	0.538836
ACTA1	0
ACTA2	92.4842
ACTB	1229.14
ACTBL2	0
ACTC1	0
ACTG1	951.417
ACTG1P4	0.054825
ACTG2	28.2245
ACTL10	1.24852
ACTL6A	28.4671
ACTL6B	0.0374307
ACTL7A	0
ACTL7B	0
ACTL8	0.321637
ACTL9	0
ACTN1	24.4101
ACTN2	0.0323945
ACTN3	0
ACTN4	159.981
ACTR10	15.6861
ACTR1A	24.9983
ACTR1B	24.2364
ACTR2	135.707
ACTR3	83.4426
ACTR3B	2.05023
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1.61149
ACTR5	2.435
ACTR6	10.375
ACTR8	5.74677
ACTRT1	0
ACTRT2	0
ACTRT3	0.608156
ACVR1	5.00379
ACVR1B	32.9725
ACVR1C	1.58682
ACVR2A	3.25559
ACVR2B	0.891987
ACVRL1	51.4852
ACY1	20.544
ACY3	2.53239
ACYP1	8.06729
ACYP2	3.33371
ADA	2.14788
ADAD1	0
ADAD2	0.0179908
ADAL	1.49434
ADAM1	1.53327
ADAM10	28.4696
ADAM11	0.0474933
ADAM12	0.248226
ADAM15	26.1448
ADAM17	4.87648
ADAM18	0
ADAM19	3.15052
ADAM2	0
ADAM20	0
ADAM20P1	0.0502686
ADAM21	0.0136358
ADAM21P1	0
ADAM22	0.887604
ADAM23	0.670936
ADAM28	5.68939
ADAM29	0
ADAM30	0
ADAM32	0.474539
ADAM33	2.41267
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	2.77096
ADAM9	34.1267
ADAMDEC1	89.9103
ADAMTS1	4.89444
ADAMTS10	1.20033
ADAMTS12	0.1571
ADAMTS13	0.924922
ADAMTS14	0.525551
ADAMTS15	2.35325
ADAMTS16	0.0419746
ADAMTS17	0.258998
ADAMTS18	0.00554372
ADAMTS19	0.142041
ADAMTS2	0.979312
