genes	AMC_6.1_FPKM
A1BG	0.290182
A1BG-AS1	0.0540382
A1CF	4.21296
A2LD1	6.13582
A2M	37.3062
A2ML1	0.00562125
A2MP1	0
A4GALT	3.07267
A4GNT	0
AA06	0
AAAS	12.3103
AACS	4.88858
AACSP1	0
AADAC	0.287793
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	2.45047
AAED1	3.36961
AAGAB	15.6028
AAK1	1.10519
AAMP	60.5162
AANAT	0
AARD	0.0516995
AARS	34.2557
AARS2	5.49711
AARSD1	9.3663
AASDH	2.00446
AASDHPPT	17.1343
AASS	1.82429
AATF	22.7238
AATK	1.51579
AATK-AS1	0
ABAT	11.8214
ABCA1	3.01715
ABCA10	0.088797
ABCA11P	3.86378
ABCA12	0.235404
ABCA13	0.302373
ABCA17P	0.00843973
ABCA2	5.77876
ABCA3	0.22519
ABCA4	0.0193724
ABCA5	1.59652
ABCA6	0.113512
ABCA7	2.57822
ABCA8	0.344129
ABCA9	0.0513586
ABCB1	19.8546
ABCB10	7.88849
ABCB11	0.00649114
ABCB4	0.263085
ABCB5	0
ABCB6	4.23039
ABCB7	10.9392
ABCB8	5.18989
ABCB9	0.341824
ABCC1	15.964
ABCC10	9.3784
ABCC11	0
ABCC12	0
ABCC13	0.222032
ABCC2	2.28788
ABCC3	17.8078
ABCC4	2.59001
ABCC5	7.50732
ABCC5-AS1	0
ABCC6	2.6656
ABCC6P1	0.167812
ABCC6P2	0.946703
ABCC8	0.0280261
ABCC9	2.15479
ABCD1	3.14494
ABCD2	0.141865
ABCD3	15.007
ABCD4	4.50628
ABCE1	35.9624
ABCF1	27.7848
ABCF2	25.3619
ABCF3	15.646
ABCG1	5.94571
ABCG2	0.795135
ABCG4	0.026757
ABCG5	0.0959012
ABCG8	0.0352811
ABHD1	0.0707963
ABHD10	7.67427
ABHD11	51.0551
ABHD11-AS1	10.1283
ABHD12	32.4978
ABHD12B	6.42791
ABHD13	12.2156
ABHD14A	3.00877
ABHD14A-ACY1	0.66769
ABHD14B	14.3983
ABHD15	2.42333
ABHD16A	25.366
ABHD16B	5.13149
ABHD2	34.0485
ABHD3	11.0762
ABHD4	9.06531
ABHD5	2.10576
ABHD6	2.40485
ABHD8	1.27533
ABI1	19.7616
ABI2	5.11228
ABI3	4.36283
ABI3BP	0.445488
ABL1	15.5971
ABL2	3.32534
ABLIM1	22.3527
ABLIM2	9.03064
ABLIM3	1.26452
ABO	16.62
ABP1	32.4861
ABR	23.4133
ABRA	0
ABRACL	105.47
ABT1	26.9522
ABTB1	8.64079
ABTB2	4.15909
ACAA1	25.6057
ACAA2	29.132
ACACA	5.8992
ACACB	1.15117
ACAD10	3.71944
ACAD11	1.91452
ACAD8	7.32084
ACAD9	9.26013
ACADL	0
ACADM	8.61152
ACADS	6.7713
ACADSB	2.33011
ACADVL	76.1612
ACAN	3.16298
ACAP1	2.77923
ACAP2	7.91151
ACAP3	3.55867
ACAT1	12.4235
ACAT2	26.2135
ACBD3	21.7728
ACBD4	1.96375
ACBD5	6.59947
ACBD6	19.181
ACBD7	0.243967
ACCS	3.10119
ACCSL	0
ACD	9.37029
ACE	3.0469
ACE2	23.6321
ACER1	0
ACER2	0.716835
ACER3	5.36692
ACHE	4.09988
ACIN1	30.2082
ACLY	30.6051
ACMSD	0.0524611
ACN9	9.33516
ACO1	12.3963
ACO2	21.0786
ACOT1	1.2384
ACOT11	6.48412
ACOT12	0
ACOT13	4.63812
ACOT2	9.28509
ACOT4	0.825237
ACOT6	0
ACOT7	26.323
ACOT8	19.2596
ACOT9	19.0496
ACOX1	6.44086
ACOX2	2.5186
ACOX3	2.85947
ACOXL	0.0839195
ACP1	66.0456
ACP2	11.304
ACP5	24.3258
ACP6	6.28581
ACPL2	3.21327
ACPP	2.41941
ACPT	0
ACR	0.426032
ACRBP	0.170832
ACRC	0.204899
ACRV1	0.0788819
ACSBG1	0.00926606
ACSBG2	0.0104508
ACSF2	1.79427
ACSF3	3.50237
ACSL1	4.67307
ACSL3	17.815
ACSL4	15.4881
ACSL5	61.083
ACSL6	14.322
ACSM1	0.103952
ACSM2A	0.00346503
ACSM2B	0.00583372
ACSM3	2.87255
ACSM4	0
ACSM5	0.0562032
ACSS1	25.6441
ACSS2	27.3077
ACSS3	0.373965
ACTA1	0.0376697
ACTA2	84.1025
ACTB	2149.66
ACTBL2	0
ACTC1	0.0284457
ACTG1	1108.31
ACTG1P4	0.0346909
ACTG2	18.3161
ACTL10	3.90492
ACTL6A	65.5868
ACTL6B	0
ACTL7A	0
ACTL7B	0.0215936
ACTL8	0.0921666
ACTL9	0
ACTN1	45.1134
ACTN2	0.0303484
ACTN3	0.0225262
ACTN4	219.686
ACTR10	13.8074
ACTR1A	18.691
ACTR1B	27.4564
ACTR2	150.365
ACTR3	115.43
ACTR3B	8.08239
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	3.43526
ACTR5	4.29302
ACTR6	10.4137
ACTR8	5.28142
ACTRT1	0
ACTRT2	0
ACTRT3	1.30585
ACVR1	7.904
ACVR1B	12.1373
ACVR1C	0.517939
ACVR2A	3.46835
ACVR2B	1.6012
ACVRL1	9.95793
ACY1	16.1596
ACY3	3.24932
ACYP1	8.19907
ACYP2	6.63993
ADA	3.87232
ADAD1	0
ADAD2	0
ADAL	0.734991
ADAM1	0.495726
ADAM10	16.869
ADAM11	0.0182695
ADAM12	2.62694
ADAM15	24.3437
ADAM17	10.0673
ADAM18	0
ADAM19	6.85616
ADAM2	0
ADAM20	0.012665
ADAM20P1	0.0122211
ADAM21	0.0132653
ADAM21P1	0
ADAM22	1.10265
ADAM23	0.552736
ADAM28	1.39135
ADAM29	0
ADAM30	0
ADAM32	2.05012
ADAM33	0.407348
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	3.69717
ADAM9	31.7596
ADAMDEC1	7.08085
ADAMTS1	3.20667
ADAMTS10	0.664207
ADAMTS12	2.83804
ADAMTS13	0.395137
ADAMTS14	1.63299
ADAMTS15	1.72491
ADAMTS16	0.114638
ADAMTS17	0.155413
ADAMTS18	0.0918455
ADAMTS19	0.0445653
ADAMTS2	5.9993
ADAMTS20	0
ADAMTS3	0.18677
ADAMTS4	4.83698
ADAMTS5	0.90305
ADAMTS6	0.156134
ADAMTS7	1.97917
ADAMTS8	0.425277
ADAMTS9	2.17953
ADAMTS9-AS2	0.0785593
ADAMTSL1	0.241392
ADAMTSL2	2.12336
ADAMTSL3	0.113855
ADAMTSL4	0.827638
ADAMTSL5	2.29801
ADAP1	31.388
ADAP2	2.14759
ADAR	31.2228
ADARB1	2.66068
ADARB2	0.102495
ADARB2-AS1	0
ADAT1	3.496
ADAT2	3.49762
ADAT3	5.13763
ADC	0.483996
ADCK1	3.68485
ADCK2	12.6795
ADCK3	21.7325
ADCK4	5.81748
ADCK5	14.1448
ADCY1	0.795704
ADCY10	0.00651504
ADCY2	0.0771627
ADCY3	21.6422
ADCY4	0.975067
ADCY5	0.149373
ADCY6	6.8168
ADCY7	4.09569
ADCY8	0
ADCY9	1.84047
ADCYAP1	0.126758
ADCYAP1R1	0.0243931
ADD1	22.7262
ADD2	0.0253634
ADD3	42.6315
ADGB	0
ADH1A	0.147096
ADH1B	0.592049
ADH1C	5.7366
ADH4	0.135998
ADH5	38.961
ADH6	2.0459
ADH7	0
ADHFE1	0.0934594
ADI1	44.9204
ADIG	0
ADIPOQ	0.00900022
ADIPOQ-AS1	0
ADIPOR1	38.846
ADIPOR2	32.5412
ADK	11.7504
ADM	17.238
ADM2	0.669465
ADNP	30.3382
ADNP2	3.56124
ADO	7.29122
ADORA1	0.357964
ADORA2A	1.4981
ADORA2B	4.85745
ADORA3	0.974227
ADPGK	14.1314
ADPRH	1.55813
ADPRHL1	3.45233
ADPRHL2	7.76708
ADRA1A	0.0192745
ADRA1B	1.19824
ADRA1D	0.128359
ADRA2A	6.59572
ADRA2B	0.116643
ADRA2C	0.185529
ADRB1	0.107933
ADRB2	0.230412
ADRB3	0
ADRBK1	35.0976
ADRBK2	2.32984
ADRM1	117.485
ADSL	18.2208
ADSS	24.9962
ADSSL1	0.195141
ADTRP	5.5826
AEBP1	21.506
AEBP2	7.52293
AEN	10.8132
AES	162.045
AFAP1	7.7728
AFAP1-AS1	0.152001
AFAP1L1	1.73179
AFAP1L2	2.94653
AFF1	4.92601
AFF2	0.0447742
AFF3	0.0705418
AFF4	11.4486
AFG3L1P	4.11034
AFG3L2	22.1114
AFM	0.0190862
AFMID	7.39409
AFP	0.0168784
AFTPH	16.461
AGA	6.95309
AGAP1	5.70752
AGAP11	0.0391213
AGAP2	0.882075
AGAP3	28.3428
AGAP4	1.05553
AGAP5	1.19969
AGAP6	3.62135
AGAP7	0.662003
AGAP8	1.20747
AGAP9	0.18752
AGBL1	0
AGBL2	0.0467828
AGBL3	0.179135
AGBL4	0.0326304
AGBL5	7.98703
AGER	0.945816
AGFG1	12.741
AGFG2	2.75877
AGGF1	5.58663
AGK	9.66142
AGL	3.02044
AGMAT	9.80411
AGMO	0.150773
AGPAT1	22.7417
AGPAT2	57.7256
AGPAT3	13.3549
AGPAT4	0.388979
AGPAT4-IT1	0.0433126
AGPAT5	11.4668
AGPAT6	8.11909
AGPAT9	1.17274
AGPHD1	0.59267
AGPS	8.76835
AGR2	104.477
AGR3	8.06483
AGRN	16.6575
AGRP	0.0459869
AGSK1	0.983408
AGT	8.53145
AGTPBP1	3.8266
AGTR1	0.0732679
AGTR2	0
AGTRAP	9.27734
AGXT	0.0394079
AGXT2	0
AGXT2L1	0
AGXT2L2	6.8312
AHCTF1	8.5299
AHCY	146.884
AHCYL1	36.3582
AHCYL2	6.22381
AHDC1	1.28517
AHI1	4.24842
AHNAK	10.1508
AHNAK2	0.252016
AHR	9.44748
AHRR	0.285411
AHSA1	55.5904
AHSA2	12.7465
AHSG	0.100995
AHSP	0
AICDA	0
AIDA	19.6507
AIF1	19.4613
AIF1L	1.03058
AIFM1	33.8847
AIFM2	7.75479
AIFM3	2.29187
AIG1	30.172
AIM1	19.1893
AIM1L	3.16317
AIM2	1.27383
AIMP1	20.1037
AIMP2	24.3008
AIP	25.5485
AIPL1	0
AIRE	0.151433
AIRN	0
AJAP1	0.138982
AJUBA	10.2417
AK1	8.27226
AK2	38.0171
AK3	25.4548
AK4	1.75259
AK5	0.073617
AK7	0.505837
AK8	0.180387
AKAP1	34.2512
AKAP10	4.21925
AKAP11	17.9012
AKAP12	6.65255
AKAP13	7.28934
AKAP14	0
AKAP17A	14.7264
AKAP2	7.58278
AKAP3	0.119607
AKAP4	0.163004
AKAP5	0.347856
AKAP6	0.233872
AKAP7	1.41241
AKAP8	19.3475
AKAP8L	17.9765
AKAP9	4.79123
AKD1	2.23905
AKIP1	11.5224
AKIRIN1	17.1177
AKIRIN2	59.2512
AKIRIN2-AS1	10.6168
AKNA	5.48399
AKNAD1	0.020062
AKR1A1	39.212
AKR1B1	15.6479
AKR1B10	2.3798
AKR1B15	0.0354559
AKR1C1	1.04066
AKR1C2	1.6256
AKR1C3	121.889
AKR1C4	4.3833
AKR1CL1	0.128161
AKR1D1	0
AKR1E2	0.812578
AKR7A2	7.5063
AKR7A2P1	0.200515
AKR7A3	10.6721
AKR7L	0.465112
AKT1	37.952
AKT1S1	12.6266
AKT2	19.0439
AKT3	1.81977
AKTIP	7.96408
ALAD	11.1396
ALAS1	16.9716
ALAS2	0
ALB	2.65511
ALCAM	5.96902
ALDH16A1	9.25644
ALDH18A1	33.1134
ALDH1A1	5.54975
ALDH1A2	0.380752
ALDH1A3	10.2746
ALDH1B1	23.1088
ALDH1L1	0.538186
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	0.866256
ALDH2	68.8576
ALDH3A1	1.05861
ALDH3A2	14.3012
ALDH3B1	3.19994
ALDH3B2	0.0847032
ALDH4A1	7.41648
ALDH5A1	3.75106
ALDH6A1	2.12187
ALDH7A1	12.2691
ALDH8A1	0.0667466
ALDH9A1	26.1757
ALDOA	380.627
ALDOB	8.6411
ALDOC	10.0282
ALG1	6.92156
ALG10	2.18442
ALG10B	1.30614
ALG11	10.7003
ALG12	6.85693
ALG13	7.78732
ALG14	14.9466
ALG1L	0.367108
ALG1L2	0.436233
ALG2	18.5044
ALG3	47.1542
ALG5	60.4333
ALG6	3.48886
ALG8	22.9936
ALG9	3.52733
ALK	0
ALKBH1	2.11654
ALKBH2	8.12089
ALKBH3	8.40169
ALKBH4	3.45368
ALKBH5	14.7616
ALKBH6	5.71495
ALKBH7	28.3061
ALKBH8	2.39164
ALLC	0
ALMS1	1.07992
ALMS1P	0
ALOX12	0.119144
ALOX12B	0.113018
ALOX12P2	0.676125
ALOX15	0.188179
ALOX15B	0.206875
ALOX15P1	0.0569626
ALOX5	3.45854
ALOX5AP	18.7997
ALOXE3	0.0186838
ALPI	0.332829
ALPK1	2.70263
ALPK2	0.269497
ALPK3	0.497056
ALPL	0.570555
ALPP	0.0679618
ALPPL2	0.0298338
ALS2	3.30253
ALS2CL	4.79832
ALS2CR11	0.0192446
ALS2CR12	0.0421622
ALS2CR8	1.01136
ALX1	0.0521662
ALX3	0.805853
ALX4	0.00528899
ALYREF	33.5753
AMACR	37.6824
AMBN	0
AMBP	0.275555
AMBRA1	6.78774
AMD1	41.1811
AMDHD1	0.297226
AMDHD2	4.06254
AMELX	0.126717
AMELY	0
AMFR	20.722
AMH	0.116981
AMHR2	0
AMICA1	3.57991
AMIGO1	1.71001
AMIGO2	8.76507
AMIGO3	0.530655
AMMECR1	7.35606
AMMECR1L	8.58041
AMN	9.81107
AMN1	3.38193
AMOT	21.2175
AMOTL1	1.68482
AMOTL2	7.59417
AMPD1	0.0895643
AMPD2	19.0998
AMPD3	4.11529
AMPH	0.26088
AMT	6.5943
AMTN	0
AMY1A	0.00605547
AMY1B	0.000138351
AMY1C	4.14e-06
