genes	AMC_12.3_FPKM
A1BG	93.7522
A1BG-AS1	0.168553
A1CF	9.30803
A2LD1	2.88233
A2M	54.0804
A2ML1	0.0119723
A2MP1	0
A4GALT	0.470961
A4GNT	0
AA06	0
AAAS	12.5017
AACS	9.10258
AACSP1	0
AADAC	23.679
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	2.73753
AAED1	4.65274
AAGAB	9.8523
AAK1	1.77992
AAMP	50.9201
AANAT	0
AARD	0
AARS	35.0609
AARS2	3.53994
AARSD1	9.5793
AASDH	2.23693
AASDHPPT	8.91089
AASS	1.65664
AATF	16.4748
AATK	2.32312
AATK-AS1	0
ABAT	16.8811
ABCA1	4.75594
ABCA10	0.133875
ABCA11P	2.75343
ABCA12	0
ABCA13	0.0849585
ABCA17P	0.0360913
ABCA2	20.4767
ABCA3	0.205729
ABCA4	0.0230997
ABCA5	2.63503
ABCA6	1.33056
ABCA7	2.1051
ABCA8	0.90794
ABCA9	0.342003
ABCB1	1.61006
ABCB10	7.02536
ABCB11	0.474832
ABCB4	1.93335
ABCB5	0.0382959
ABCB6	7.00267
ABCB7	10.6575
ABCB8	3.78117
ABCB9	0.957351
ABCC1	10.8552
ABCC10	5.96106
ABCC11	0.0376735
ABCC12	0
ABCC13	0.392958
ABCC2	2.11524
ABCC3	28.2445
ABCC4	0.541684
ABCC5	8.42995
ABCC5-AS1	0
ABCC6	5.65238
ABCC6P1	1.28256
ABCC6P2	1.35805
ABCC8	0.0164167
ABCC9	4.04044
ABCD1	5.85134
ABCD2	0.0324895
ABCD3	26.3371
ABCD4	4.89751
ABCE1	18.1692
ABCF1	19.5982
ABCF2	10.3953
ABCF3	15.0071
ABCG1	15.6209
ABCG2	0.839472
ABCG4	0.02626
ABCG5	2.05834
ABCG8	1.67995
ABHD1	0.066948
ABHD10	9.85269
ABHD11	40.9545
ABHD11-AS1	10.7409
ABHD12	44.8272
ABHD12B	0
ABHD13	7.82777
ABHD14A	4.27204
ABHD14A-ACY1	0.0168219
ABHD14B	36.4256
ABHD15	5.07911
ABHD16A	30.5602
ABHD16B	5.61274
ABHD2	23.3431
ABHD3	10.8788
ABHD4	7.72643
ABHD5	3.07753
ABHD6	5.2724
ABHD8	1.92509
ABI1	27.5339
ABI2	3.17884
ABI3	2.26304
ABI3BP	1.2509
ABL1	31.6039
ABL2	2.28738
ABLIM1	18.6542
ABLIM2	9.58596
ABLIM3	1.91218
ABO	51.6725
ABP1	27.0025
ABR	21.9587
ABRA	0.0162828
ABRACL	74.1811
ABT1	21.9579
ABTB1	7.51693
ABTB2	2.05881
ACAA1	52.0851
ACAA2	50.68
ACACA	3.36221
ACACB	2.35509
ACAD10	6.27168
ACAD11	5.19908
ACAD8	7.45
ACAD9	10.8803
ACADL	0.691167
ACADM	21.4223
ACADS	30.4421
ACADSB	10.1294
ACADVL	75.3436
ACAN	0.788228
ACAP1	1.16689
ACAP2	6.8752
ACAP3	15.1155
ACAT1	29.6966
ACAT2	21.6696
ACBD3	20.4023
ACBD4	6.73029
ACBD5	12.4488
ACBD6	12.9619
ACBD7	0.715507
ACCS	2.45116
ACCSL	0
ACD	6.52195
ACE	6.35776
ACE2	0.226381
ACER1	0
ACER2	1.33124
ACER3	3.0131
ACHE	1.06413
ACIN1	24.8801
ACLY	20.186
ACMSD	4.8529
