genes	AMC_21.2_FPKM
A1BG	0.791864
A1BG-AS1	0.105128
A1CF	8.65609
A2LD1	2.88562
A2M	75.6525
A2ML1	0
A2MP1	0
A4GALT	1.58112
A4GNT	0
AA06	0
AAAS	11.1834
AACS	16.2079
AACSP1	0
AADAC	0.111602
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	1.78406
AAED1	2.34744
AAGAB	23.7756
AAK1	1.9936
AAMP	58.6148
AANAT	0.0246609
AARD	0.0523305
AARS	17.456
AARS2	3.66475
AARSD1	9.50121
AASDH	2.38808
AASDHPPT	6.70863
AASS	1.00659
AATF	12.068
AATK	2.51264
AATK-AS1	0
ABAT	9.98452
ABCA1	3.82527
ABCA10	0.674958
ABCA11P	2.56506
ABCA12	0.0179998
ABCA13	0.012083
ABCA17P	0.0125044
ABCA2	11.1225
ABCA3	0.986633
ABCA4	0.0414798
ABCA5	6.39576
ABCA6	1.10043
ABCA7	3.0451
ABCA8	7.56842
ABCA9	0.504487
ABCB1	17.3298
ABCB10	7.73008
ABCB11	0.605362
ABCB4	0.451743
ABCB5	0.227566
ABCB6	3.05101
ABCB7	8.23116
ABCB8	4.88075
ABCB9	1.03741
ABCC1	4.88914
ABCC10	3.35108
ABCC11	0.020012
ABCC12	0
ABCC13	1.91877
ABCC2	0.0791059
ABCC3	37.2525
ABCC4	5.62207
ABCC5	6.71285
ABCC5-AS1	0
ABCC6	5.30348
ABCC6P1	0.68739
ABCC6P2	4.10732
ABCC8	0.246516
ABCC9	1.83081
ABCD1	3.84387
ABCD2	0.41571
ABCD3	38.9474
ABCD4	8.85347
ABCE1	9.77327
ABCF1	14.4919
ABCF2	11.3414
ABCF3	14.8063
ABCG1	18.8814
ABCG2	19.2025
ABCG4	0.0562057
ABCG5	0.0401147
ABCG8	0.035995
ABHD1	0.0724292
ABHD10	11.0292
ABHD11	27.88
ABHD11-AS1	14.7815
ABHD12	23.1796
ABHD12B	0.109681
ABHD13	4.95475
ABHD14A	5.22002
ABHD14A-ACY1	0.235313
ABHD14B	38.4018
ABHD15	8.47837
ABHD16A	21.7759
ABHD16B	2.18578
ABHD2	13.4578
ABHD3	52.6042
ABHD4	9.90341
ABHD5	5.06334
ABHD6	7.66517
ABHD8	2.53358
ABI1	28.3357
ABI2	3.32486
ABI3	5.39505
ABI3BP	5.27109
ABL1	18.8241
ABL2	1.74958
ABLIM1	23.8337
ABLIM2	3.35102
ABLIM3	1.45248
ABO	36.5498
ABP1	132.457
ABR	34.2828
ABRA	0.0164295
ABRACL	88.3663
ABT1	15.8064
ABTB1	13.236
ABTB2	5.54851
ACAA1	77.7421
ACAA2	117.111
ACACA	5.36662
ACACB	5.18667
ACAD10	8.17196
ACAD11	2.2097
