genes	AMC_2.2_FPKM
A1BG	1.57113
A1BG-AS1	0.137595
A1CF	7.34034
A2LD1	3.09773
A2M	71.8211
A2ML1	0
A2MP1	0
A4GALT	1.6703
A4GNT	0
AA06	0
AAAS	9.50214
AACS	10.488
AACSP1	0
AADAC	0.151049
AADACL2	0.118625
AADACL3	0
AADACL4	0.0466552
AADAT	1.37728
AAED1	2.10371
AAGAB	17.6408
AAK1	1.6344
AAMP	49.0725
AANAT	0.089361
AARD	0.0687207
AARS	14.7628
AARS2	3.73398
AARSD1	7.96425
AASDH	2.67139
AASDHPPT	8.05523
AASS	0.964944
AATF	11.6186
AATK	5.64493
AATK-AS1	0
ABAT	5.2165
ABCA1	3.94227
ABCA10	1.26744
ABCA11P	2.30431
ABCA12	0.00358724
ABCA13	0.0606969
ABCA17P	0.0244998
ABCA2	7.44847
ABCA3	1.34556
ABCA4	0.00758394
ABCA5	10.234
ABCA6	1.72393
ABCA7	1.90147
ABCA8	10.5512
ABCA9	1.08928
ABCB1	31.5467
ABCB10	8.36351
ABCB11	0.231373
ABCB4	0.45073
ABCB5	0.106947
ABCB6	2.10001
ABCB7	9.02701
ABCB8	3.33699
ABCB9	1.04869
ABCC1	3.56988
ABCC10	2.95718
ABCC11	0.0255987
ABCC12	0
ABCC13	1.94823
ABCC2	0.181216
ABCC3	34.0043
ABCC4	4.53613
ABCC5	6.74162
ABCC5-AS1	0
ABCC6	5.00773
ABCC6P1	2.6882
ABCC6P2	3.44003
ABCC8	0.0609229
ABCC9	1.90848
ABCD1	3.26944
ABCD2	0.451736
ABCD3	38.4361
ABCD4	8.50947
ABCE1	11.8267
ABCF1	12.4936
ABCF2	11.25
ABCF3	12.9233
ABCG1	13.8827
ABCG2	7.16058
ABCG4	0.0477338
ABCG5	0.107238
ABCG8	0.087459
ABHD1	0
ABHD10	9.60547
ABHD11	22.1726
ABHD11-AS1	8.70483
ABHD12	22.8782
ABHD12B	0.022551
ABHD13	5.1662
ABHD14A	4.48488
ABHD14A-ACY1	0.000644326
ABHD14B	31.3974
ABHD15	6.66333
ABHD16A	18.4647
ABHD16B	1.0736
ABHD2	13.6834
ABHD3	39.2333
ABHD4	7.53562
ABHD5	3.89388
ABHD6	5.35912
ABHD8	2.12145
ABI1	27.4293
ABI2	3.57145
ABI3	3.51833
ABI3BP	6.36718
ABL1	18.0088
ABL2	1.81227
ABLIM1	28.8159
ABLIM2	2.21285
ABLIM3	1.65509
ABO	53.3435
ABP1	102.467
ABR	30.2075
ABRA	0
ABRACL	83.3978
ABT1	11.8983
ABTB1	12.5055
ABTB2	3.7974
ACAA1	49.8072
ACAA2	79.8544
ACACA	3.44255
ACACB	4.72861
ACAD10	7.84181
ACAD11	1.88024
ACAD8	9.89351
ACAD9	8.33184
ACADL	0.15169
ACADM	30.5101
ACADS	51.8896
ACADSB	8.83017
ACADVL	100.588
ACAN	0.0693222
ACAP1	3.57181
ACAP2	10.8515
ACAP3	6.14773
ACAT1	56.3563
ACAT2	13.7893
ACBD3	19.8602
ACBD4	6.0571
ACBD5	16.4344
ACBD6	8.50418
ACBD7	0.250502
ACCS	7.86893
ACCSL	0
ACD	2.68038
ACE	9.00785
ACE2	5.83826
ACER1	0
ACER2	2.25894
ACER3	8.87546
ACHE	6.76549
ACIN1	19.6892
ACLY	19.1552
ACMSD	0.0247906
ACN9	4.57457
ACO1	14.2457
ACO2	50.5551
ACOT1	3.70928
ACOT11	14.5465
ACOT12	0
ACOT13	9.89358
ACOT2	19.3303
ACOT4	1.80327
ACOT6	0
ACOT7	14.4299
ACOT8	19.4643
ACOT9	8.3433
ACOX1	16.8674
ACOX2	4.39288
ACOX3	4.03558
ACOXL	0.200264
ACP1	42.6515
ACP2	16.8121
ACP5	24.3436
ACP6	5.18605
ACPL2	2.95587
ACPP	2.05943
ACPT	0
ACR	0.205549
ACRBP	0.716829
ACRC	0.162408
ACRV1	0.0286098
ACSBG1	0.088232
ACSBG2	0.00930837
ACSF2	19.2318
ACSF3	5.21343
ACSL1	5.10237
ACSL3	18.6303
ACSL4	5.48412
ACSL5	88.5373
ACSL6	0.293746
ACSM1	1.23615
ACSM2A	0.0203762
ACSM2B	0.0293421
ACSM3	17.4529
ACSM4	0
ACSM5	0.219463
ACSS1	15.8943
ACSS2	65.9701
ACSS3	0.622484
ACTA1	0.022015
ACTA2	74.0702
ACTB	1041.48
ACTBL2	0
ACTC1	0.0169532
ACTG1	823.507
ACTG1P4	0.067499
ACTG2	22.0039
ACTL10	1.80377
ACTL6A	26.7298
ACTL6B	0.0192131
ACTL7A	0
ACTL7B	0
ACTL8	0.313552
ACTL9	0
ACTN1	19.6568
ACTN2	0
ACTN3	0.00821487
ACTN4	122.28
ACTR10	18.7448
ACTR1A	24.1746
ACTR1B	23.2038
ACTR2	126.305
ACTR3	74.085
ACTR3B	1.72074
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	2.61357
ACTR5	2.54613
ACTR6	10.513
ACTR8	5.61024
ACTRT1	0
ACTRT2	0
ACTRT3	0.68692
ACVR1	5.50756
ACVR1B	34.9354
ACVR1C	2.61871
ACVR2A	4.20716
ACVR2B	0.935057
ACVRL1	40.6354
ACY1	17.8336
ACY3	2.454
ACYP1	5.78978
ACYP2	3.34845
ADA	1.6307
ADAD1	0
ADAD2	0.0172734
ADAL	2.15442
ADAM1	1.52523
ADAM10	30.8718
ADAM11	0.0559065
ADAM12	0.120919
ADAM15	23.9017
ADAM17	4.74566
ADAM18	0
ADAM19	2.63663
ADAM2	0
ADAM20	0.0108815
ADAM20P1	0.0211246
ADAM21	0
ADAM21P1	0
ADAM22	0.886325
ADAM23	0.510886
ADAM28	7.39444
ADAM29	0
ADAM30	0
ADAM32	0.736652
ADAM33	2.85986
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	1.82215
ADAM9	32.0048
ADAMDEC1	123.239
ADAMTS1	9.92467
ADAMTS10	0.851652
ADAMTS12	0.12553
ADAMTS13	1.01275
ADAMTS14	0.753889
ADAMTS15	0.868866
ADAMTS16	0.174463
ADAMTS17	0.321676
ADAMTS18	0.0301238
ADAMTS19	0.0918676
ADAMTS2	1.08672
ADAMTS20	0
ADAMTS3	0.074161
ADAMTS4	0.219096
ADAMTS5	0.692302
ADAMTS6	0.0766262
ADAMTS7	0.402176
ADAMTS8	0.259852
ADAMTS9	0.774998
ADAMTS9-AS2	0.402174
ADAMTSL1	1.77278
ADAMTSL2	0.569054
ADAMTSL3	0.976897
ADAMTSL4	2.87966
ADAMTSL5	0.629867
ADAP1	30.4162
ADAP2	2.34235
ADAR	28.0891
ADARB1	1.22827
ADARB2	0.106905
ADARB2-AS1	0
ADAT1	3.17531
ADAT2	1.07879
ADAT3	4.05126
ADC	1.22662
ADCK1	2.38339
ADCK2	11.7439
ADCK3	21.4967
ADCK4	6.25675
ADCK5	7.28365
ADCY1	0.310653
ADCY10	0.0299641
ADCY2	0.272817
ADCY3	4.09099
ADCY4	1.16973
ADCY5	3.02648
ADCY6	22.1105
ADCY7	6.23044
ADCY8	0
ADCY9	7.0446
ADCYAP1	1.54537
ADCYAP1R1	0.168002
ADD1	38.9263
ADD2	0.115043
ADD3	57.4416
ADGB	0.131711
ADH1A	0.899678
ADH1B	68.9964
ADH1C	300.728
ADH4	1.26204
ADH5	52.3319
ADH6	6.54773
ADH7	0
ADHFE1	1.34343
ADI1	63.6494
ADIG	0
ADIPOQ	0.132253
ADIPOQ-AS1	0
ADIPOR1	40.9195
ADIPOR2	29.3966
ADK	8.68062
ADM	10.6301
ADM2	0.85761
ADNP	14.6263
ADNP2	4.98036
ADO	5.34163
ADORA1	0.282462
ADORA2A	2.00492
ADORA2B	5.4124
ADORA3	1.97998
ADPGK	12.2103
ADPRH	1.72282
ADPRHL1	2.09511
ADPRHL2	9.21294
ADRA1A	0.111621
ADRA1B	0.21772
ADRA1D	0.0747061
ADRA2A	5.75345
ADRA2B	0.189825
ADRA2C	0.517122
ADRB1	0.83062
ADRB2	2.36207
ADRB3	0.169866
ADRBK1	34.3033
ADRBK2	1.06507
ADRM1	29.966
ADSL	14.5164
ADSS	20.4893
ADSSL1	1.07957
ADTRP	55.5977
AEBP1	12.8551
AEBP2	5.13421
AEN	2.97133
AES	203.35
AFAP1	6.47761
AFAP1-AS1	0.0984851
AFAP1L1	0.847702
AFAP1L2	3.82669
AFF1	12.2804
AFF2	0.0560993
AFF3	0.635564
AFF4	10.5795
AFG3L1P	2.66183
AFG3L2	43.0305
AFM	0.0775738
AFMID	7.70308
AFP	0
AFTPH	21.2877
AGA	9.09069
AGAP1	5.96779
AGAP11	0.451532
AGAP2	1.13391
AGAP3	10.6773
AGAP4	1.75848
AGAP5	1.60048
AGAP6	2.36725
AGAP7	0.327792
AGAP8	0.65887
AGAP9	0.502718
AGBL1	0.00807586
AGBL2	0.280945
AGBL3	0.0511021
AGBL4	0.0196364
AGBL5	6.73087
AGER	0.792459
AGFG1	7.88883
AGFG2	11.6013
AGGF1	7.99731
AGK	5.30305
AGL	5.88524
AGMAT	4.94853
AGMO	0.391675
AGPAT1	21.4785
AGPAT2	49.3824
AGPAT3	15.2535
AGPAT4	0.662047
AGPAT4-IT1	0.0649909
AGPAT5	8.34708
AGPAT6	9.32628
AGPAT9	12.0688
AGPHD1	1.38304
AGPS	11.8943
AGR2	474.375
AGR3	119.142
AGRN	12.6409
AGRP	0
AGSK1	0.976606
AGT	1.17488
AGTPBP1	2.00486
AGTR1	0.927958
AGTR2	0.0145666
AGTRAP	5.9886
AGXT	1.08404
AGXT2	0.0540092
AGXT2L1	0.0132886
AGXT2L2	20.7105
AHCTF1	5.68845
AHCY	34.4663
AHCYL1	29.5958
AHCYL2	107.793
AHDC1	2.19764
AHI1	3.17386
AHNAK	38.263
AHNAK2	0.442237
AHR	9.48139
AHRR	0.689707
AHSA1	37.4838
AHSA2	9.41447
AHSG	1.6961
AHSP	0
AICDA	0.153806
AIDA	14.8627
AIF1	24.9106
AIF1L	2.10695
AIFM1	19.422
AIFM2	7.9689
AIFM3	15.6555
AIG1	10.6754
AIM1	14.4893
AIM1L	1.58022
AIM2	0.894215
AIMP1	18.4801
AIMP2	9.66696
AIP	19.9128
AIPL1	0
